               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.063243,            0.041626,            0.010816,             0.73551,             0.30458,             0.32346,            0.097957,            0.050477,            0.024455,           0.0077499,              0.0701,           0.0033222,           0.0033222
                   1,            0.047231,            0.030697,           0.0076132,             0.21481,             0.50346,             0.25164,            0.093615,            0.041326,            0.025372,           0.0074303,            0.040078,           0.0066336,           0.0066336
                   2,            0.041966,            0.028115,           0.0075906,             0.29831,              0.6475,             0.45286,             0.21116,            0.036672,            0.022312,           0.0070318,            0.010034,            0.009923,            0.009923
                   3,            0.035799,            0.025812,            0.007373,             0.45822,             0.82667,             0.67825,             0.29223,            0.030355,            0.022924,           0.0067762,            0.009901,            0.009901,            0.009901
                   4,            0.030618,            0.024212,           0.0071569,              0.5512,             0.69583,             0.60072,             0.33986,            0.023451,            0.021357,           0.0065603,            0.009901,            0.009901,            0.009901
                   5,             0.02736,            0.023326,           0.0067041,             0.52378,             0.75125,             0.63397,             0.24146,            0.025412,            0.024245,           0.0064549,            0.009868,            0.009868,            0.009868
                   6,            0.025856,            0.022332,            0.006567,             0.53638,             0.79271,             0.69858,             0.35521,            0.018216,            0.023897,           0.0062168,            0.009835,            0.009835,            0.009835
                   7,            0.024344,             0.02215,           0.0061868,             0.60504,             0.69167,             0.66262,             0.30457,            0.021613,             0.02403,           0.0058488,            0.009802,            0.009802,            0.009802
                   8,            0.023707,            0.021588,           0.0058686,             0.84286,             0.58601,             0.69751,             0.34892,            0.020706,            0.023494,           0.0050279,            0.009769,            0.009769,            0.009769
                   9,            0.021974,            0.021004,           0.0054707,             0.67481,             0.63021,             0.65748,             0.27627,              0.0259,            0.029621,           0.0054626,            0.009736,            0.009736,            0.009736
                  10,            0.021747,            0.021066,           0.0051821,             0.88472,             0.62167,             0.73906,             0.37985,            0.020667,            0.025919,           0.0049177,            0.009703,            0.009703,            0.009703
                  11,            0.020893,            0.020792,           0.0045271,             0.90515,             0.67462,             0.74301,             0.33963,            0.024622,            0.026728,            0.004608,             0.00967,             0.00967,             0.00967
                  12,            0.020714,            0.021094,           0.0043696,             0.74702,             0.60827,             0.80529,             0.41823,            0.020843,            0.023443,           0.0068374,            0.009637,            0.009637,            0.009637
                  13,            0.019667,            0.020034,           0.0040261,              0.2321,             0.68879,             0.33252,             0.10251,            0.040931,            0.034496,            0.060522,            0.009604,            0.009604,            0.009604
                  14,            0.019648,            0.020356,           0.0036365,             0.50082,             0.87748,             0.73347,             0.33551,            0.025744,            0.029814,            0.031321,            0.009571,            0.009571,            0.009571
                  15,            0.018721,            0.019868,           0.0034698,             0.36508,             0.67014,             0.36435,             0.12709,            0.030094,            0.029976,            0.040933,            0.009538,            0.009538,            0.009538
                  16,            0.019236,            0.020011,           0.0033922,             0.45998,             0.71958,             0.56298,             0.25066,            0.026079,            0.029497,             0.03953,            0.009505,            0.009505,            0.009505
