Pred_inc,Pred_PA,Real_inc,Real_PA
-55.314354,107.19812,-57.4,111.50654
-4.5353756,-118.03141,6.6,245.52612
-53.873257,23.487925,-65.8,24.002613
0.9362486,-86.79088,-6.0,247.1561
67.38329,96.657684,72.3,127.146996
-67.560905,114.193596,-76.5,125.11673
57.106613,-95.22325,63.8,255.99611
-23.62592,-54.418556,-20.1,313.72794
-18.667084,-101.09294,-18.7,247.08458
-59.258926,11.318556,-65.8,22.725441
73.94993,122.47941,83.3,121.79583
-28.34424,155.06364,-20.5,157.0052
66.69654,189.99971,64.4,188.08206
-46.622093,215.42914,-42.4,227.81812
-31.26875,23.099257,-37.7,20.321165
-54.987072,97.20679,-54.8,103.45538
-34.274048,34.61468,-32.9,35.89297
-52.533054,-75.95132,-58.1,281.25208
19.06053,205.37462,16.2,224.75317
60.73334,15.449849,69.9,5.662112
-51.542564,-56.2464,-53.4,291.2727
-42.25695,178.3524,-43.7,184.87071
-0.83347034,146.95929,-2.2,156.54434
9.37619,202.21947,11.2,214.6972
-63.09635,124.82671,-62.3,141.9319
17.475718,172.53726,-18.6,185.78917
63.55558,-112.491325,72.7,241.41473
6.8375926,-83.96857,6.1,272.55835
-25.002733,96.528755,-26.6,105.921326
52.53732,23.209951,51.0,19.172771
-23.31724,-14.822353,-16.8,345.64023
-64.18685,79.80777,-72.3,89.53197
-49.36643,131.66098,-87.7,99.54455
2.102752,-90.35623,10.3,271.22977
64.69155,69.27333,67.5,68.49562
26.121706,-25.777103,24.0,327.1867
79.34551,98.17822,88.0,55.992386
54.327988,127.76587,52.6,106.74691
-70.37808,-137.102,-68.5,236.98152
-32.879078,168.63873,-38.4,189.5725
-74.549385,190.33327,-76.8,215.97691
29.09154,229.45349,26.1,241.29083
-79.19298,68.77827,-89.4,41.912525
8.426439,-86.0308,14.2,282.43158
2.5561132,-120.29221,-1.5,231.55614
84.114456,-132.17067,85.4,186.87862
-24.759436,-101.8143,-16.7,252.3417
-36.219807,-33.68939,-40.3,317.98798
-80.03826,151.58609,-85.3,191.4104
4.0051074,-79.603966,0.4,266.0344
72.14155,59.23428,-83.9,109.53337
54.22908,31.16307,57.8,28.004559
42.280235,-31.359322,32.5,322.52167
40.61787,142.50806,45.9,141.5649
41.730305,39.879105,42.4,40.11559
67.19548,-125.83888,67.7,256.6038
-44.22946,182.45445,-40.6,183.58745
70.73901,-105.548,70.9,231.60825
-48.957806,-14.465905,-48.6,346.3679
82.0566,135.6339,80.7,148.15874
79.31484,85.05915,-86.4,105.58132
-1.8228841,104.483955,1.1,111.82049
71.718925,64.11331,85.7,40.982594
59.935925,46.426502,49.7,45.56423
30.307314,129.39133,27.0,129.55046
36.65278,-75.29942,39.6,263.23975
16.521597,107.57524,13.5,121.47702
-1.650622,83.7204,5.4,102.130196
82.782425,32.453175,86.6,176.75272
60.706512,229.85884,65.6,239.13821
27.666687,-86.44881,32.1,263.87454
-11.50302,113.960075,-9.4,143.08672
-35.149174,-130.03493,-35.2,227.09944
55.23328,-30.08607,48.2,320.98962
73.32951,188.45944,76.4,209.20041
51.63441,49.712368,52.6,50.955353
30.781225,185.19125,24.5,189.23656
2.351958,41.33742,1.7,46.867237
-36.041763,209.09451,-25.7,219.87782
-22.748215,54.184105,-16.5,57.96444
67.38431,-70.89163,69.8,279.7658
40.040897,73.56592,40.7,75.790016
-58.45234,-94.23957,-61.0,279.53766
-65.71168,191.50473,-72.2,209.2574
60.804535,-74.767624,66.1,276.24863
-50.671364,155.39044,-40.3,173.64233
45.42338,63.289585,41.9,71.21967
6.7313437,155.94148,4.7,155.01811
-27.814497,140.03021,-25.9,129.67825
-52.786766,-54.752098,-61.0,308.8271
-52.225872,156.02109,-58.9,170.20653
73.17468,-112.879395,75.5,236.85791
69.21989,-52.799194,67.3,298.73505
40.827213,-16.586147,39.3,337.81372
-63.383602,116.1628,-70.2,107.8977
-62.416725,51.343708,-68.1,47.550266
-48.365875,2.9063725,-51.4,1.2445576
7.7525563,137.09738,7.6,144.8849
-18.423304,37.884342,-18.9,38.314335
3.0408762,-34.431553,3.0,318.97598
43.425686,68.50689,37.6,70.73489
-38.347485,155.82205,-29.7,169.45584
61.88247,-58.24115,69.7,292.382
42.603104,-41.616436,37.7,318.44144
20.592134,183.19733,13.1,196.13551
71.05768,81.716606,72.3,40.086613
-10.460985,-31.324364,-2.9,322.82822
31.147047,166.90814,25.9,173.94952
-13.1503525,76.457565,-11.8,76.66228
-58.72016,138.2644,-78.9,137.19511
-9.514234,115.140465,-8.6,136.37001
34.670258,89.31136,41.0,105.86717
64.95093,78.83843,66.9,85.42739
-58.478447,164.0426,-68.7,171.73305
75.0427,71.27272,85.2,33.12731
5.380038,59.70905,3.0,66.22219
50.792877,72.33993,50.6,78.899025
-35.559418,36.001167,-36.8,42.040913
53.55442,212.85619,54.2,219.75162
-71.265656,149.14015,-78.2,154.21304
-30.73484,-14.034383,-33.6,347.13385
35.92392,94.435135,34.6,109.51194
4.2472706,146.8779,-0.9,174.86307
-63.47352,2.275304,-57.7,2.0418575
-4.7039704,70.840454,-5.4,83.09885
55.083984,90.123726,45.0,87.896904
-35.926403,77.448875,-36.2,86.119774
54.08969,70.511604,62.4,74.518105
-49.532135,-4.9244337,-49.9,351.5228
60.24221,-82.39373,58.4,262.50134
-43.52384,-81.62635,-43.5,270.52527
-53.7293,-43.389233,-57.0,313.58185
-29.837461,200.12991,-30.0,230.3044
-72.26613,6.89465,-79.3,8.131455
20.554388,-44.77909,22.8,310.98923
-66.58911,-34.810463,-66.7,325.45193
3.8707178,-17.982073,0.4,335.36697
48.419724,144.4206,51.3,152.13596
-54.034367,94.60265,-58.3,106.85715
-59.821842,-103.43562,-70.7,234.61752
63.51894,56.98674,67.8,56.592228
42.82647,178.20311,42.8,178.80466
32.58095,60.404045,29.2,66.73867
41.879986,-91.08231,33.2,264.63617
81.2505,-126.16927,-80.7,257.89362
-28.454008,97.609856,-31.0,110.448006
-64.59678,-2.9032881,-61.0,7.34353
-78.135,163.6835,-77.9,158.99834
-78.82226,123.501976,-85.8,155.68207
-84.01342,-98.085266,-89.0,267.716
63.1024,-61.747353,61.3,293.73325
-41.69981,-74.86638,-81.6,270.44675
24.4329,194.4756,21.6,203.53806
-63.408512,-78.445816,-68.9,292.12115
78.0807,-29.007053,86.5,119.85625
14.992969,-130.56557,12.3,228.7623
7.1931767,-10.413741,-8.07e-13,344.8259
72.78112,-1.5496709,85.9,28.465256
-42.735638,86.06254,-57.1,119.463875
11.0488615,-3.345083,12.8,357.7099
-48.074543,-37.755013,-41.7,309.61572
56.723343,-51.90269,55.0,305.90643
-14.68253,74.58697,-16.0,78.91304
49.632523,195.6639,67.0,211.91971
68.899574,-5.573885,71.8,352.4528
-38.98753,192.42215,-39.0,214.4442
39.03244,-83.445885,39.8,269.01254
-85.510155,12.5496645,-89.1,260.11948
-6.0655394,-67.548965,-1.1,285.1818
68.13995,-82.22796,66.8,277.55167
75.002495,144.37105,69.7,149.41437
-21.474749,53.470215,-19.9,57.188988
35.890907,81.732285,29.6,93.81138
-34.620144,215.03926,-35.7,222.80872
-44.67209,153.69012,-50.3,170.29364
-38.138123,24.843992,-44.0,38.419956
-22.55419,194.12494,-18.2,182.41304
-3.6674004,-91.7879,5.4,262.43146
-60.649265,4.0123844,-66.2,0.3776461
23.62406,107.058426,-31.4,112.037125
41.84042,-9.0791235,84.4,67.5365
-8.540506,58.004204,-11.0,65.06912
-52.81653,47.40379,-49.2,59.99911
-0.6171125,109.48362,-0.6,121.1734
-45.31266,-26.91306,-45.1,332.24918
-51.43131,-12.38157,-50.6,343.89758
-52.28397,-3.7054436,-62.2,352.93402
-24.997032,-43.638504,-25.1,307.61188
-35.190285,89.27487,-30.9,96.74366
75.54427,-38.689278,88.2,87.816315
-6.7892604,150.2314,-3.0,163.6051
19.213741,107.5008,16.6,115.36238
-46.84478,-117.82383,-41.9,251.07214
61.826866,72.37917,78.5,70.43807
-37.946354,-31.305416,-41.0,324.91034
-66.16385,59.477737,-68.6,84.56036
74.9577,41.817513,75.6,52.85437
-24.749384,-42.767555,-22.9,307.01663
-9.640376,155.04677,-13.7,145.46843
68.733986,-43.061398,70.1,317.4514
-58.58006,-66.62451,-71.4,277.1323
28.282162,202.34676,28.2,205.15508
37.766018,-112.73014,31.8,244.0295
76.02804,-62.133636,82.5,293.68723
66.110374,184.77599,70.3,196.63104
-8.932108,-7.7836914,-5.9,353.28262
21.35651,68.41459,18.3,69.91266
-16.100824,91.05781,-15.3,89.53929
-13.853973,130.08246,-17.1,123.46549
-53.965843,-25.018806,-62.6,336.13046
-50.187656,9.654265,-63.3,21.846188
-42.918896,21.274645,-50.1,25.888634
-4.6291003,150.60898,-6.0,148.74867
-26.810352,206.66872,-36.3,204.97766
-10.5956545,83.47442,-66.1,90.17743
49.077347,4.977595,58.4,4.4986095
-3.5872967,-70.99593,-1.1,278.5962
-2.7277863,64.12032,-0.3,91.21228
74.83374,-75.97137,84.8,287.62613
54.608086,178.95654,58.6,188.50945
56.205303,26.565386,61.2,19.625046
-75.05906,100.9521,-68.0,107.81855
-60.253136,229.2724,-65.3,234.90727
61.706215,40.14435,65.9,54.43102
-60.362804,-40.339268,-65.2,331.12286
-60.967346,123.086075,-64.6,123.35607
-69.83497,149.67226,-64.7,159.32756
16.30278,198.83788,-19.5,198.17511
66.77173,172.20827,62.2,162.97527
-78.04471,92.94377,-88.3,43.01535
-21.50325,208.08482,-18.3,213.80717
38.773468,10.767414,45.0,18.073174
74.27804,161.26271,88.7,304.1327
34.237152,96.11772,35.2,90.84835
52.59277,37.06155,59.5,32.455307
44.98823,5.608391,44.6,6.4357066
-69.71541,-55.628456,-72.1,309.62653
-7.7068152,-36.73925,-5.5,312.15994
-41.829212,-75.82619,-83.0,309.40735
-42.28131,196.56937,-47.6,209.39519
