Pred_inc,Pred_PA,Real_inc,Real_PA
-50.331467,99.05944,-57.4,111.50654
4.492859,-110.42741,6.6,245.52612
-62.370304,22.983181,-65.8,24.002613
1.0126255,-92.37051,-6.0,247.1561
74.410034,86.61508,72.3,127.146996
-45.6458,117.12244,-76.5,125.11673
63.77033,-79.96752,63.8,255.99611
-17.189987,-36.321125,-20.1,313.72794
-21.783352,-106.32039,-18.7,247.08458
-61.661877,10.981741,-65.8,22.725441
81.46535,106.86858,83.3,121.79583
-25.152065,161.17453,-20.5,157.0052
55.895233,170.48422,64.4,188.08206
-44.772144,202.5247,-42.4,227.81812
-31.435175,21.521042,-37.7,20.321165
-52.825367,95.84302,-54.8,103.45538
-34.760838,40.06638,-32.9,35.89297
-37.67181,-71.60307,-58.1,281.25208
12.942116,-115.96437,16.2,224.75317
60.915768,11.500432,69.9,5.662112
-54.69935,-46.82562,-53.4,291.2727
-42.22519,173.98756,-43.7,184.87071
-1.0232117,151.11041,-2.2,156.54434
11.16521,-134.57123,11.2,214.6972
-57.58123,131.00792,-62.3,141.9319
-10.6783905,175.8259,-18.6,185.78917
66.65873,-97.69797,72.7,241.41473
3.3246276,-88.40958,6.1,272.55835
-16.20927,95.60393,-26.6,105.921326
49.006947,18.109512,51.0,19.172771
-21.308933,-13.164789,-16.8,345.64023
-64.43804,88.06769,-72.3,89.53197
-40.21019,101.917854,-87.7,99.54455
5.8909755,-95.837234,10.3,271.22977
56.217434,58.23987,67.5,68.49562
23.54477,-27.130745,24.0,327.1867
74.57018,78.597534,88.0,55.992386
48.287186,123.307434,52.6,106.74691
-61.0202,-120.261406,-68.5,236.98152
-32.248337,164.71744,-38.4,189.5725
-64.59418,178.98695,-76.8,215.97691
25.41301,-115.95364,26.1,241.29083
-83.566895,53.621147,-89.4,41.912525
17.774658,-86.072784,14.2,282.43158
3.1172957,-115.193756,-1.5,231.55614
74.943794,159.37328,85.4,186.87862
-15.261566,-103.546394,-16.7,252.3417
-33.124157,-33.686024,-40.3,317.98798
84.239395,185.96014,-85.3,191.4104
-1.5641706,-84.23397,0.4,266.0344
62.973938,75.4844,-83.9,109.53337
53.22916,30.478365,57.8,28.004559
34.10896,-36.872433,32.5,322.52167
39.157413,137.2537,45.9,141.5649
40.95126,35.66434,42.4,40.11559
65.41154,-86.50258,67.7,256.6038
-38.721756,177.68542,-40.6,183.58745
68.14358,-92.90951,70.9,231.60825
-49.14481,-15.942035,-48.6,346.3679
-63.270668,171.51973,80.7,148.15874
-55.957443,119.887314,-86.4,105.58132
-2.6821337,87.62234,1.1,111.82049
-58.137047,52.19854,85.7,40.982594
53.250454,49.527817,49.7,45.56423
21.151138,125.42089,27.0,129.55046
38.67797,-72.259,39.6,263.23975
16.325481,118.35641,13.5,121.47702
2.1628366,98.87893,5.4,102.130196
77.2345,30.172756,86.6,176.75272
54.07577,-126.17552,65.6,239.13821
29.904585,-89.941376,32.1,263.87454
0.9839589,128.34479,-9.4,143.08672
-27.519629,-121.68555,-35.2,227.09944
45.2474,-31.141104,48.2,320.98962
66.03053,158.44008,76.4,209.20041
52.648365,50.429024,52.6,50.955353
27.171587,180.90388,24.5,189.23656
1.016608,41.881588,1.7,46.867237
-21.155338,-121.74058,-25.7,219.87782
-13.486678,53.725525,-16.5,57.96444
55.132126,-78.34093,69.8,279.7658
41.153507,70.39716,40.7,75.790016
-55.920067,-82.494,-61.0,279.53766
-64.78001,180.98839,-72.2,209.2574
62.63312,-82.54979,66.1,276.24863
-33.82586,158.97871,-40.3,173.64233
43.836792,60.707733,41.9,71.21967
2.6508985,145.34807,4.7,155.01811
-21.519186,124.799484,-25.9,129.67825
-47.795322,-52.226986,-61.0,308.8271
-54.42676,156.4061,-58.9,170.20653
70.95865,-91.70058,75.5,236.85791
63.18768,-29.83602,67.3,298.73505
43.598293,-21.878466,39.3,337.81372
-64.1743,114.0506,-70.2,107.8977
-41.162144,44.57843,-68.1,47.550266
-42.326187,-0.3006493,-51.4,1.2445576
2.5992424,137.3939,7.6,144.8849
-19.35085,50.408318,-18.9,38.314335
2.26965,-33.067,3.0,318.97598
38.40764,71.001236,37.6,70.73489
-28.819824,161.89818,-29.7,169.45584
77.242836,-49.451458,69.7,292.382
39.588284,-41.316196,37.7,318.44144
11.73027,169.31813,13.1,196.13551
71.83441,71.132904,72.3,40.086613
-5.186223,-35.412548,-2.9,322.82822
21.230898,164.07095,25.9,173.94952
-14.89934,66.401436,-11.8,76.66228
-60.40398,145.73721,-78.9,137.19511
-13.366957,133.94362,-8.6,136.37001
38.644295,100.924095,41.0,105.86717
61.651768,85.2306,66.9,85.42739
-62.265865,149.73009,-68.7,171.73305
-84.929405,59.360336,85.2,33.12731
4.5814657,63.84304,3.0,66.22219
47.18432,71.71366,50.6,78.899025
-36.467823,39.679573,-36.8,42.040913
47.51168,-117.5177,54.2,219.75162
-80.76875,145.3441,-78.2,154.21304
-37.15157,-12.186545,-33.6,347.13385
33.961964,91.61133,34.6,109.51194
-0.36962903,164.17538,-0.9,174.86307
-59.558216,5.9007754,-57.7,2.0418575
-4.661843,80.75257,-5.4,83.09885
38.133636,88.45448,45.0,87.896904
-30.049553,80.84765,-36.2,86.119774
54.884144,71.73112,62.4,74.518105
-57.090828,-9.4352665,-49.9,351.5228
59.346622,-79.25068,58.4,262.50134
-38.89762,-78.16896,-43.5,270.52527
-53.17777,-46.848026,-57.0,313.58185
-18.507933,-117.326706,-30.0,230.3044
-76.51123,-2.3279479,-79.3,8.131455
20.531097,-42.950848,22.8,310.98923
-71.823044,-37.325172,-66.7,325.45193
1.4167169,-21.11126,0.4,335.36697
46.71454,152.68555,51.3,152.13596
-42.146336,110.372116,-58.3,106.85715
-65.3003,-97.74297,-70.7,234.61752
68.96802,74.240166,67.8,56.592228
42.89022,177.76582,42.8,178.80466
30.103863,53.16769,29.2,66.73867
32.031616,-82.16738,33.2,264.63617
62.901127,152.89276,-80.7,257.89362
-23.944744,105.459915,-31.0,110.448006
-59.196407,0.35646182,-61.0,7.34353
-69.858116,167.70201,-77.9,158.99834
-59.83592,79.1393,-85.8,155.68207
-80.30666,18.147451,-89.0,267.716
70.85589,-65.76425,61.3,293.73325
-68.771126,-81.943954,-81.6,270.44675
18.609854,186.43398,21.6,203.53806
-69.232155,-67.05712,-68.9,292.12115
-72.72828,-27.211744,86.5,119.85625
11.072061,-119.88712,12.3,228.7623
-0.56675744,-5.3866906,-8.07e-13,344.8259
71.28175,-19.171215,85.9,28.465256
39.261776,95.10391,-57.1,119.463875
