Pred_inc,Pred_PA,Real_inc,Real_PA
-52.518364,-269.74484,-57.4,111.50654
13.66331,-111.91221,6.6,245.52612
-62.37624,30.803936,-65.8,24.002613
-1.7361096,-110.07107,-6.0,247.1561
76.030716,-218.84358,72.3,127.146996
28.319004,-247.95828,-76.5,125.11673
54.796047,-80.14886,63.8,255.99611
-15.466693,-39.21391,-20.1,313.72794
-15.771915,-108.70564,-18.7,247.08458
-62.682335,14.248701,-65.8,22.725441
-69.86058,-225.90906,83.3,121.79583
-21.854815,-195.44585,-20.5,157.0052
65.072044,-155.8202,64.4,188.08206
-35.399082,-137.0353,-42.4,227.81812
-34.224674,16.981556,-37.7,20.321165
-48.43041,-253.42662,-54.8,103.45538
-35.53777,36.20249,-32.9,35.89297
-50.531994,-71.69514,-58.1,281.25208
18.443724,-131.71399,16.2,224.75317
70.62615,14.521423,69.9,5.662112
-49.893497,-67.04382,-53.4,291.2727
-35.441753,-175.51543,-43.7,184.87071
1.4259173,-214.73338,-2.2,156.54434
12.374755,-144.37561,11.2,214.6972
-58.174435,-220.64313,-62.3,141.9319
-11.216757,-189.24359,-18.6,185.78917
68.723305,-119.25493,72.7,241.41473
6.0578585,-89.2205,6.1,272.55835
-27.678667,-253.1272,-26.6,105.921326
53.58585,15.66023,51.0,19.172771
-11.019753,-15.6430025,-16.8,345.64023
-66.016884,-262.65137,-72.3,89.53197
86.368004,-221.81944,-87.7,99.54455
12.086849,-93.282394,10.3,271.22977
62.0404,-304.632,67.5,68.49562
20.215406,-33.6807,24.0,327.1867
79.623436,-201.93054,88.0,55.992386
59.529305,-229.18518,52.6,106.74691
-62.097633,-138.71133,-68.5,236.98152
-36.8802,-184.99487,-38.4,189.5725
-18.836552,-166.98997,-76.8,215.97691
27.046734,-112.52795,26.1,241.29083
-80.0568,15.243615,-89.4,41.912525
15.254684,-74.661766,14.2,282.43158
1.7605523,-127.019035,-1.5,231.55614
75.93942,-161.70131,85.4,186.87862
-17.908228,-109.98006,-16.7,252.3417
-33.546455,-36.782185,-40.3,317.98798
81.66337,-171.60892,-85.3,191.4104
1.5343633,-83.634796,0.4,266.0344
60.647976,-215.31787,-83.9,109.53337
56.198044,22.664227,57.8,28.004559
31.046677,-38.45891,32.5,322.52167
43.09614,-214.55412,45.9,141.5649
41.489094,35.80485,42.4,40.11559
66.12146,-100.33285,67.7,256.6038
-42.19518,-172.48608,-40.6,183.58745
79.77008,-80.68731,70.9,231.60825
-46.755272,-16.694496,-48.6,346.3679
72.34911,-206.59036,80.7,148.15874
-70.58518,38.57402,-86.4,105.58132
1.2086099,-250.34543,1.1,111.82049
8.404438,34.1528,85.7,40.982594
60.74225,56.713585,49.7,45.56423
24.922976,-217.24141,27.0,129.55046
27.320631,-89.02217,39.6,263.23975
18.569307,-225.31654,13.5,121.47702
-3.4743369,-248.02563,5.4,102.130196
82.13991,2.8918896,86.6,176.75272
55.244083,-122.02294,65.6,239.13821
34.03168,-88.82986,32.1,263.87454
-13.054347,-224.94987,-9.4,143.08672
-37.50115,-143.64671,-35.2,227.09944
42.4369,-37.062546,48.2,320.98962
60.57156,-148.42015,76.4,209.20041
56.33007,45.688038,52.6,50.955353
22.188059,-168.43953,24.5,189.23656
3.1972342,29.737816,1.7,46.867237
-32.349934,-140.10097,-25.7,219.87782
-15.428345,48.674244,-16.5,57.96444
59.15166,-70.15296,69.8,279.7658
40.944633,61.85869,40.7,75.790016
-68.05107,-90.72925,-61.0,279.53766
-75.394325,-147.75613,-72.2,209.2574
51.696827,-86.465096,66.1,276.24863
-40.06139,-183.85406,-40.3,173.64233
47.70645,63.563747,41.9,71.21967
