Pred_inc,Pred_PA,Real_inc,Real_PA
-18.297775,144.84605,-57.4,174.72845
-12.214601,41.176155,6.6,45.25358
-63.378407,-94.08679,-65.8,273.20892
2.3206186,179.72841,-6.0,201.03416
-38.49496,195.37532,72.3,203.6094
67.32338,-52.738525,-76.5,236.22568
21.081993,45.37451,63.8,36.589325
-16.378138,-56.751884,-20.1,311.13168
14.229884,21.290695,-18.7,7.3916974
-11.102832,142.12491,-65.8,181.44678
-56.979065,-32.9111,83.3,318.2744
-10.154321,-6.633628,-20.5,0.06511002
-43.28377,34.933247,64.4,20.24139
27.841745,-100.293884,-42.4,251.78842
-28.380104,57.37404,-37.7,70.54951
22.290499,72.884964,-54.8,83.065056
-25.629095,10.044691,-32.9,18.55891
60.0732,125.88694,-58.1,133.59792
24.51788,39.65161,16.2,39.21696
37.49555,208.6962,69.9,194.19539
-37.02369,204.25908,-53.4,210.28365
-34.419434,84.56295,-43.7,95.82783
12.958397,-45.446323,-2.2,306.7218
29.085556,195.81316,11.2,213.32742
52.376427,8.427236,-62.3,19.180796
-11.16502,58.391747,-18.6,55.54308
56.583984,163.49171,72.7,180.12099
11.136114,116.34551,6.1,129.9321
-12.441869,142.22673,-26.6,150.55737
-41.11535,-94.35491,51.0,222.25148
-36.253975,98.08071,-16.8,107.979935
-59.598858,144.5827,-72.3,161.6996
-77.6773,180.61386,-87.7,204.53445
-24.33363,15.605461,10.3,14.820755
-28.556887,-32.72992,67.5,320.24298
-29.602076,-54.712757,24.0,312.02322
-75.51813,196.69067,88.0,154.6882
-9.334525,182.95706,52.6,167.0661
37.850113,51.34526,-68.5,81.46537
-3.8130453,166.0758,-38.4,188.09178
-72.074165,-23.743406,-76.8,8.595192
34.140186,187.4579,26.1,191.83786
70.37815,89.336525,-89.4,72.982155
22.318743,221.50322,14.2,233.89978
-3.8605564,60.74584,-1.5,59.479736
-76.13987,20.535582,85.4,337.05453
9.039846,106.34789,-16.7,114.86014
-31.23746,-68.58614,-40.3,287.69617
-79.62217,22.4567,-85.3,336.51215
-22.10052,-70.55833,0.4,255.25475
14.886115,106.79767,-83.9,161.75954
10.436697,47.65678,57.8,42.261555
32.64074,9.015336,32.5,0.10117612
43.963554,81.574425,45.9,86.31297
-60.26149,140.35173,42.4,157.8824
-77.6769,165.20811,67.7,161.07513
-17.500015,-19.056759,-40.6,331.65363
-70.75678,45.817875,70.9,44.036037
-31.925184,26.955545,-48.6,32.332634
28.217,-35.01834,80.7,317.33127
71.46635,57.916058,-86.4,82.44668
17.604078,160.14722,1.1,167.26324
-51.989216,169.65181,85.7,218.51614
-71.05625,-42.334064,49.7,319.453
-28.712202,-63.85721,27.0,279.51108
-22.483768,157.08794,39.6,154.87447
7.814882,19.009144,13.5,22.463198
26.807043,-103.56787,5.4,254.41411
74.85902,22.435827,86.6,150.77126
42.218414,-82.71536,65.6,276.663
25.395494,14.688667,32.1,15.594947
-15.681072,5.2307734,-9.4,1.4335518
-31.11204,2.300911,-35.2,359.47415
59.156067,-103.986664,48.2,241.98952
68.42154,-59.89676,76.4,324.79837
-46.210506,-36.841522,52.6,304.1147
17.33772,96.34218,24.5,97.915634
-5.4011893,-79.68154,1.7,274.73947
-30.426409,-40.693314,-25.7,310.77716
-25.44568,14.72277,-16.5,20.444313
-72.243576,188.22537,69.8,211.43486
32.22738,201.07382,40.7,208.57967
-63.939316,172.44295,-61.0,224.24536
-65.32272,140.10873,-72.2,135.51738
37.1376,-15.348171,66.1,350.39816
-37.085,197.97443,-40.3,221.77089
30.406286,55.132748,41.9,41.920223
10.908113,78.14354,4.7,87.55049
31.596977,-115.48134,-25.9,240.34813
5.952367,7.8980484,-61.0,29.500195
-65.20072,176.13362,-58.9,205.79378
56.3625,36.713894,75.5,15.61957
-15.255503,46.182774,67.3,51.29688
34.346165,133.33134,39.3,135.42723
-47.303467,14.709507,-70.2,4.8510566
-56.02006,47.556473,-68.1,72.34412
19.992468,-83.3677,-51.4,274.64093
6.5861926,44.191425,7.6,44.158127
-24.463924,-26.222412,-18.9,332.0981
11.087853,42.20904,3.0,44.799423
-31.412767,-45.129375,37.6,312.6419
-44.35055,179.81664,-29.7,187.77475
-63.74663,70.14898,69.7,64.96191
39.620766,9.6234,37.7,4.1327443
-0.733154,-78.75334,13.1,291.54883
68.17642,24.960773,72.3,329.9413
-36.498478,17.391693,-2.9,19.311575
41.491135,-82.144646,25.9,274.65582
4.793847,176.63617,-11.8,168.16426
-58.605217,-9.063837,-78.9,331.60327
3.9439936,80.436935,-8.6,93.873695
11.630945,127.64509,41.0,124.49799
-61.65761,-107.43231,66.9,229.83272
-54.7897,-30.351715,-68.7,327.20316
26.364109,115.61769,85.2,82.20397
3.470187,80.78128,3.0,91.87051
-20.252676,113.44648,50.6,111.95186
-36.54689,-70.22276,-36.8,282.2605
-43.16171,198.57283,54.2,201.62935
71.93681,-25.647385,-78.2,345.6856
-11.897228,53.554443,-33.6,53.915615
15.787578,198.77875,34.6,204.41125
4.4287643,-70.32775,-0.9,267.95746
-46.26,179.60779,-57.7,185.97379
4.21382,-89.75833,-5.4,259.94516
-10.55544,33.895905,45.0,12.601235
7.447258,74.18188,-36.2,86.77528
-64.57064,198.60973,62.4,194.33217
-32.066444,187.54405,-49.9,193.29651
59.820095,105.725914,58.4,89.78899
-35.090736,-63.481327,-43.5,309.4141
-44.91626,78.81934,-57.0,84.128105
