Pred_inc,Pred_PA,Real_inc,Real_PA
-71.3579,117.5916,-77.2,117.26895
58.443745,46.361614,59.4,45.86576
-40.641262,-5.9670715,-41.3,359.8534
65.02603,-103.93013,70.9,257.65222
27.595976,-76.407616,30.3,268.5013
-57.965305,-159.2528,-60.4,176.9193
-64.50249,-123.65504,-68.9,255.36421
-19.02489,-118.25231,-24.4,241.61275
-70.74068,73.34546,-87.0,85.05701
-67.433846,-124.003365,-70.3,220.77484
68.44435,-168.96767,70.6,190.27405
22.820011,14.047473,19.9,13.413047
-9.599779,132.63028,-7.9,143.0059
30.058544,-55.87608,29.5,296.12994
-84.49202,5.5482025,-87.3,15.579031
-59.277126,-18.95113,-59.5,343.4088
72.72388,-150.6993,78.8,180.51787
62.72504,63.99693,64.5,61.15389
-4.4181347,-134.00888,-3.5,201.60988
25.211452,-116.60776,24.2,237.27364
9.275545,79.23787,9.1,81.80447
-1.8949914,172.46872,2.4,173.09486
-47.30176,-97.904205,-48.8,263.54477
-81.3481,24.257858,-88.6,51.877895
57.59815,52.977463,52.7,56.272205
57.516182,-70.62776,58.6,288.77737
-52.625095,0.15174924,-55.2,359.3446
48.743084,-49.8468,50.7,298.18762
80.46765,64.752174,82.5,32.664314
66.09302,44.761692,67.4,31.934917
71.44782,21.898382,70.3,28.094557
-29.186552,-22.40863,-29.7,335.42273
78.50907,84.65384,75.9,65.11286
47.2602,-108.021835,49.4,236.74605
-48.324684,-164.29784,-55.6,183.89099
75.94602,145.7212,77.2,126.60457
45.61478,-43.321213,47.2,305.82892
-89.539444,-105.18512,-88.9,292.15442
56.027927,-68.78238,55.6,291.62827
20.171104,85.22882,16.9,91.22223
-19.576395,41.9101,-19.1,46.96322
-25.186668,130.26009,-23.6,126.356
44.765472,-82.133316,45.3,276.71082
68.53769,19.902302,67.6,21.241997
29.703947,-79.12831,29.9,282.41394
-60.69231,-52.145016,-61.0,311.53442
73.835434,-47.132816,78.8,316.86456
-78.12236,65.1545,-85.4,12.042369
25.301937,152.1625,26.7,166.05305
72.61183,-10.855115,73.1,4.5384417
83.5693,-5.572381,87.4,117.57218
-66.61781,-48.045025,-67.5,315.72318
57.89848,34.43547,-88.2,104.280685
85.16266,80.813515,85.7,78.22341
-47.99409,-27.781778,-47.3,330.8905
82.911415,55.175262,78.5,78.26505
78.889206,-37.35192,78.5,5.0213237
33.169724,-92.79033,33.8,262.02402
-27.202799,66.97556,-28.2,68.47345
49.558945,57.28515,44.4,60.975716
-78.64444,-147.43532,-86.4,263.42593
58.289913,-58.16265,57.2,299.63132
-64.78843,-131.19514,-62.7,227.959
25.730267,108.49044,23.3,112.863716
82.84194,-188.23912,82.3,142.7449
-23.452955,-130.66316,-30.5,211.13434
29.084557,121.649536,-85.7,214.85211
63.05685,-31.172981,61.5,326.08356
-46.145042,152.22765,-48.1,174.21571
68.52559,129.5826,70.3,142.62064
-73.68069,-106.105385,-74.4,259.7359
64.4253,-95.10656,69.3,255.69667
62.744583,-127.89047,76.1,204.22969
75.54054,-146.18866,76.1,205.63708
76.41422,-128.81456,78.6,206.80132
-74.57591,-63.064808,-77.1,304.07468
-5.912904,23.92848,-8.9,26.651907
14.6781845,-88.25588,13.4,259.91473
26.138693,-13.360765,27.6,344.37674
14.978429,-54.75766,17.2,300.96237
15.518305,-122.14001,13.4,227.6544
45.96238,-29.452482,39.2,321.94333
-27.013527,-1.7004919,-26.7,359.99118
15.5560465,56.41046,12.3,68.562546
56.894234,-183.50583,56.6,181.68805
55.266388,49.972748,52.0,52.833183
-13.065912,143.09987,-12.0,118.31061
13.615029,96.04916,14.9,97.16165
-1.010722,-23.248182,-2.8,330.93777
-75.24522,-111.62587,87.5,198.35979
-32.523724,137.11565,-32.5,144.08519
3.3162885,-29.45736,5.7,326.53534
-21.35454,85.54312,-19.3,84.717735
41.585423,-126.69796,42.3,217.54478
33.17438,-17.579372,31.2,342.32248
71.30728,-156.34673,72.3,167.0439
-51.54695,-65.84549,-49.0,292.70944
75.808525,98.23953,73.7,90.744446
79.360985,-173.24052,79.0,165.18849
-42.425163,124.183105,-44.4,124.00021
44.785336,-26.55422,44.3,332.34497
-64.232285,-77.67332,-61.5,281.3053
-65.89236,-57.534805,-74.2,290.92188
30.146769,36.949932,28.9,38.322697
77.68455,-143.17313,79.1,207.47295
