Pred_inc,Pred_PA,Real_inc,Real_PA
25.808617,84.82294,-77.2,111.188034
15.373888,-60.718765,59.4,275.55112
-41.996502,61.42989,-41.3,75.72297
27.471743,164.72276,70.9,105.76679
0.6908578,2.650135,30.3,47.914684
-41.02617,-7.8272123,-60.4,344.6474
32.72665,7.4485054,-68.9,330.82617
7.1327085,86.91381,-24.4,111.396065
-53.63409,89.28966,-87.0,16.246103
43.05305,142.5723,-70.3,146.10349
-11.836248,73.62377,70.6,50.863174
1.3212806,180.06143,19.9,197.36627
0.59768087,-108.08626,-7.9,288.69968
11.714114,164.00139,29.5,171.1143
60.99303,-118.97934,-87.3,184.12535
25.009224,-12.802074,-59.5,347.0589
20.796286,21.14787,78.8,336.8282
12.223485,209.10805,64.5,319.26465
23.874016,137.83449,-3.5,152.35767
26.198334,-125.53616,24.2,224.40944
6.8845515,-63.410683,9.1,12.305442
16.111097,135.78319,2.4,142.87085
0.40573782,-136.97282,-48.8,185.12822
60.354385,-9.714553,-88.6,115.70359
34.443798,5.570638,52.7,6.3438764
-20.739742,116.63564,58.6,138.27516
-22.341959,162.00122,-55.2,136.86
-55.48407,-120.6939,50.7,221.52496
-36.434334,82.784035,82.5,59.71314
0.61958593,28.220991,67.4,341.45673
40.66434,75.291725,70.3,24.22073
0.79423606,-85.86891,-29.7,273.32098
-58.253452,-71.37034,75.9,60.42195
13.566206,-139.47017,49.4,234.44449
6.099742,-101.79599,-55.6,276.26416
29.442064,-13.512425,77.2,310.71194
35.594826,114.15739,47.2,113.13567
59.70542,-55.596016,-88.9,315.92166
0.9302737,92.29248,55.6,92.96993
0.60883886,160.69382,16.9,196.4207
1.5117943,2.830262,-19.1,356.84384
0.49361664,156.70663,-23.6,166.6607
29.214422,-22.404959,45.3,344.9996
27.71025,-144.84882,67.6,182.60925
44.073685,58.578453,29.9,72.637344
14.076191,-14.129589,-61.0,16.666939
19.921448,-79.61347,78.8,318.1273
34.463837,-71.52321,-85.4,235.94048
-37.528988,168.8607,26.7,223.76926
-48.794228,128.21596,73.1,143.46777
11.974089,70.71375,87.4,132.53787
-66.96628,-116.5186,-67.5,249.0154
36.719337,-10.50814,-88.2,287.4655
58.860474,113.35321,85.7,189.93958
-44.282837,-141.7575,-47.3,212.96141
12.995869,-27.047176,78.5,327.22653
61.554714,61.956818,78.5,88.3401
39.413353,2.577652,33.8,352.1676
1.0437052,-18.996761,-28.2,342.6171
7.1253104,73.25153,44.4,35.946064
-19.607872,-83.92335,-86.4,269.89258
42.002674,-108.10189,57.2,237.94913
18.793596,51.217014,-62.7,82.575005
29.820719,-98.508965,23.3,262.38617
24.303293,-66.46836,82.3,80.621925
11.695664,-117.65063,-30.5,231.78714
-32.675278,-17.27015,-85.7,41.31302
33.651035,-135.92134,61.5,212.57658
20.503283,89.889786,-48.1,42.958954
-44.835205,-43.888847,70.3,23.216528
42.00185,80.11069,-74.4,112.95415
-32.40946,-105.463844,69.3,243.12227
38.057213,-108.59579,76.1,239.4217
-24.152592,116.297165,76.1,225.36285
2.4175131,-11.378518,78.6,344.7493
-41.003002,-14.455066,-77.1,8.944361
0.41196406,95.7575,-8.9,52.855164
0.2731545,-116.13583,13.4,261.30194
0.3293169,-25.350471,27.6,0.19700947
2.0981648,142.59265,17.2,131.5324
23.234253,53.50066,13.4,67.707115
1.3691204,-80.16047,39.2,257.85965
-36.63619,151.2684,-26.7,148.22104
8.886673,-120.05772,12.3,257.59842
15.9574,33.37518,56.6,25.002733
6.3204975,151.15575,52.0,165.86098
1.0906998,58.64777,-12.0,18.291285
22.457851,49.205833,14.9,56.581615
-33.06047,-45.377747,-2.8,307.33502
15.794086,-30.754242,87.5,21.317095
-23.35475,126.71721,-32.5,139.93735
0.7119687,100.42976,5.7,122.23998
7.0855937,-135.31923,-19.3,222.48212
9.174149,59.400543,42.3,70.933174
0.5175752,173.633,31.2,183.92278
28.294546,-90.38084,72.3,219.8611
-29.609175,32.415512,-49.0,29.702948
30.687334,-56.707367,73.7,177.35823
14.008706,95.7242,79.0,54.22984
9.195016,4.270581,-44.4,8.856684
2.2792706,67.44154,44.3,79.96427
-41.82936,97.156586,-61.5,143.34761
-43.677284,93.845116,-74.2,29.061224
18.481943,-39.702168,28.9,321.29843
5.440292,67.03243,79.1,67.97496
-34.19251,50.740387,-35.8,52.053314
31.217018,-116.28182,2.9,249.00113
0.3685754,167.75781,9.7,240.03685
1.9686117,-3.5530233,-54.2,33.058556
0.7283111,-66.06137,3.1,293.23193
-2.5448492,105.656204,-33.1,82.947716
-39.89295,-52.00419,30.5,297.7764
-41.701,131.1463,-61.9,143.51003
-47.18944,-48.896675,-62.9,328.7366
13.619087,137.8911,-80.3,64.52245
1.8508475,167.11008,-44.8,182.28549
-35.337166,102.21208,42.4,104.07087
-9.735474,-119.72249,9.4,260.35162
3.6491115,167.75548,22.8,185.48634
-20.437883,91.43792,49.7,129.45428
19.078438,131.8402,7.0,36.042347
7.374832,-6.8196507,48.9,350.0539
34.693596,-102.50875,-51.4,268.52237
-38.27431,-128.03778,24.7,229.78462
-53.071594,-25.72705,60.1,333.54636
8.46471,-129.4092,-24.4,229.81117
7.226777,103.47427,47.0,96.74828
-40.129494,-86.60881,-8.7,293.37753
22.53748,54.271156,11.1,77.20317
0.5659887,175.50706,-27.0,182.81754
18.189852,-61.464054,69.8,289.69675
0.8347406,89.11157,24.5,62.821396
