Pred_inc,Pred_PA,Real_inc,Real_PA
-61.303417,83.79568,-57.4,111.50654
-1.906356,-107.57255,6.6,245.52612
-62.396408,16.459562,-65.8,24.002613
-3.617128,-105.94483,-6.0,247.1561
74.8436,116.41159,72.3,127.146996
64.19149,77.68858,-76.5,125.11673
59.454826,-100.1704,63.8,255.99611
-18.189945,-40.83028,-20.1,313.72794
-13.122452,-110.43887,-18.7,247.08458
-64.11653,9.433273,-65.8,22.725441
75.61993,96.12218,83.3,121.79583
-23.010769,146.18204,-20.5,157.0052
60.39891,-152.93428,64.4,188.08206
-40.93771,-133.06607,-42.4,227.81812
-31.935257,21.577263,-37.7,20.321165
-48.46575,90.84162,-54.8,103.45538
-38.304607,21.696314,-32.9,35.89297
44.581425,-65.7451,-58.1,281.25208
16.81052,-119.820244,16.2,224.75317
71.35635,10.878119,69.9,5.662112
-55.47085,-65.88994,-53.4,291.2727
-44.010494,176.45364,-43.7,184.87071
-1.4421973,129.44128,-2.2,156.54434
10.786477,-141.6295,11.2,214.6972
-54.388893,140.15695,-62.3,141.9319
-8.056464,166.45702,-18.6,185.78917
65.019714,-112.208374,72.7,241.41473
8.22902,-79.01422,6.1,272.55835
-19.5179,103.9681,-26.6,105.921326
52.634872,25.4013,51.0,19.172771
-20.231525,-14.585048,-16.8,345.64023
-68.54373,77.24771,-72.3,89.53197
-83.470505,133.09975,-87.7,99.54455
13.5388365,-84.38253,10.3,271.22977
64.329834,62.9929,67.5,68.49562
25.737324,-33.79239,24.0,327.1867
79.012886,112.14145,88.0,55.992386
66.113365,118.43596,52.6,106.74691
-59.928688,-136.49379,-68.5,236.98152
-35.027096,169.987,-38.4,189.5725
-59.1884,-154.43158,-76.8,215.97691
22.821579,-116.19873,26.1,241.29083
78.742516,18.543404,-89.4,41.912525
17.57242,-82.02266,14.2,282.43158
-4.1964426,-99.807594,-1.5,231.55614
76.95183,-141.3027,85.4,186.87862
-11.575351,-113.031654,-16.7,252.3417
-40.57088,-38.983658,-40.3,317.98798
90.293304,-102.659775,-85.3,191.4104
-4.942937,-74.31332,0.4,266.0344
82.5497,30.464897,-83.9,109.53337
59.10233,29.31085,57.8,28.004559
36.625717,-38.09308,32.5,322.52167
46.33676,134.2027,45.9,141.5649
53.248756,36.862972,42.4,40.11559
71.271805,-98.5131,67.7,256.6038
-40.548317,165.16287,-40.6,183.58745
76.967026,-113.099266,70.9,231.60825
-48.547558,-19.197739,-48.6,346.3679
-43.22332,-153.15524,80.7,148.15874
65.81326,16.45288,-86.4,105.58132
3.7394147,84.735405,1.1,111.82049
86.47825,27.516256,85.7,40.982594
68.99759,54.140568,49.7,45.56423
21.672853,114.49107,27.0,129.55046
37.76205,-88.016716,39.6,263.23975
19.01441,109.05814,13.5,121.47702
7.115339,117.60619,5.4,102.130196
-77.96096,14.480346,86.6,176.75272
64.00041,-129.17471,65.6,239.13821
30.703518,-86.623245,32.1,263.87454
-10.119666,126.31433,-9.4,143.08672
-42.645042,-123.490616,-35.2,227.09944
50.12436,-31.973124,48.2,320.98962
64.33274,-110.10063,76.4,209.20041
55.31037,58.07169,52.6,50.955353
25.90596,171.97726,24.5,189.23656
5.432701,35.43997,1.7,46.867237
-26.823032,-126.52227,-25.7,219.87782
-15.84953,52.59653,-16.5,57.96444
67.023575,-87.75408,69.8,279.7658
39.89247,73.142685,40.7,75.790016
-60.306194,-96.31769,-61.0,279.53766
-66.14572,-152.10309,-72.2,209.2574
59.35311,-93.57362,66.1,276.24863
-35.803703,169.08672,-40.3,173.64233
45.931004,51.440636,41.9,71.21967
0.96836555,144.62337,4.7,155.01811
-27.906406,128.64201,-25.9,129.67825
-51.12692,-44.51479,-61.0,308.8271
-55.80616,155.91257,-58.9,170.20653
84.59141,-83.69693,75.5,236.85791
64.01302,-43.199966,67.3,298.73505
42.989265,-22.891197,39.3,337.81372
-66.64172,107.62303,-70.2,107.8977
-50.674587,19.331495,-68.1,47.550266
-47.41717,-0.4347793,-51.4,1.2445576
5.333659,124.71544,7.6,144.8849
-18.801493,36.704296,-18.9,38.314335
1.8915823,-39.67824,3.0,318.97598
34.582474,64.76542,37.6,70.73489
-24.729774,149.82375,-29.7,169.45584
67.9557,-45.63731,69.7,292.382
50.468597,-48.03518,37.7,318.44144
12.355537,-171.44641,13.1,196.13551
75.984314,56.142944,72.3,40.086613
-5.782727,-39.386204,-2.9,322.82822
20.61671,147.2052,25.9,173.94952
-12.051465,66.09361,-11.8,76.66228
-50.62587,-175.0497,-78.9,137.19511
-11.462064,126.04643,-8.6,136.37001
34.48821,95.2738,41.0,105.86717
66.84773,72.70394,66.9,85.42739
-59.32344,156.5683,-68.7,171.73305
