Pred_inc,Pred_PA,Real_inc,Real_PA
-58.29282,91.25013,-57.4,111.50654
15.083059,-109.64665,6.6,245.52612
-69.68909,11.034907,-65.8,24.002613
-4.6508746,-92.2872,-6.0,247.1561
72.90475,98.50978,72.3,127.146996
-67.01975,95.768166,-76.5,125.11673
65.69023,-86.180855,63.8,255.99611
-18.229235,-41.371212,-20.1,313.72794
-6.9953203,-102.33291,-18.7,247.08458
-60.883698,-1.1485262,-65.8,22.725441
71.06169,122.69781,83.3,121.79583
-18.499815,143.8582,-20.5,157.0052
62.311764,194.86232,64.4,188.08206
-37.881855,-136.18633,-42.4,227.81812
-32.190315,23.314423,-37.7,20.321165
-54.316887,91.61935,-54.8,103.45538
-25.511578,37.03665,-32.9,35.89297
-61.93486,-76.668015,-58.1,281.25208
22.43796,-122.63094,16.2,224.75317
-64.42123,18.490303,69.9,5.662112
-60.655277,-62.01567,-53.4,291.2727
-38.947,176.6825,-43.7,184.87071
-4.637209,164.04735,-2.2,156.54434
17.380875,-129.70995,11.2,214.6972
-64.84877,132.94905,-62.3,141.9319
-14.318103,178.88004,-18.6,185.78917
75.43764,-94.51114,72.7,241.41473
9.671005,-84.696236,6.1,272.55835
-22.871925,86.046455,-26.6,105.921326
52.457367,28.07095,51.0,19.172771
-27.248549,-13.538602,-16.8,345.64023
-69.049965,81.71219,-72.3,89.53197
85.17508,87.32878,-87.7,99.54455
-13.308746,-90.521645,10.3,271.22977
60.528614,60.829544,67.5,68.49562
21.77541,-23.305609,24.0,327.1867
81.47353,118.46343,88.0,55.992386
49.151012,132.80847,52.6,106.74691
-67.51574,189.37892,-68.5,236.98152
-46.77009,171.1812,-38.4,189.5725
-74.74363,172.03589,-76.8,215.97691
20.70683,-111.35372,26.1,241.29083
78.386475,10.152865,-89.4,41.912525
7.3475657,-79.815125,14.2,282.43158
-3.3956354,-109.44278,-1.5,231.55614
69.40716,-118.27941,85.4,186.87862
-17.702972,-111.937126,-16.7,252.3417
-40.47913,-36.17074,-40.3,317.98798
85.10818,213.06921,-85.3,191.4104
-2.62708,-86.4842,0.4,266.0344
74.08832,53.571205,-83.9,109.53337
59.466713,33.236324,57.8,28.004559
34.06546,-27.935207,32.5,322.52167
43.905613,151.33403,45.9,141.5649
53.219975,43.81619,42.4,40.11559
66.86101,-88.00627,67.7,256.6038
-39.614697,175.30125,-40.6,183.58745
65.50718,-106.52173,70.9,231.60825
-38.583687,-9.375069,-48.6,346.3679
61.52047,152.54182,80.7,148.15874
-35.060974,81.13089,-86.4,105.58132
-2.5576682,107.49023,1.1,111.82049
-94.83057,31.72399,85.7,40.982594
62.0417,54.43363,49.7,45.56423
22.714788,141.8827,27.0,129.55046
35.469963,-79.64182,39.6,263.23975
17.69118,120.11902,13.5,121.47702
19.797499,104.06308,5.4,102.130196
41.95504,29.661407,86.6,176.75272
60.278374,-116.21545,65.6,239.13821
24.473215,-78.22725,32.1,263.87454
-11.043008,121.35596,-9.4,143.08672
22.150341,-125.11193,-35.2,227.09944
51.564903,-31.392033,48.2,320.98962
73.081795,206.39389,76.4,209.20041
42.975216,63.084908,52.6,50.955353
