Pred_inc,Pred_PA,Real_inc,Real_PA
-49.02252,97.69025,-57.4,111.50654
-3.046621,219.63731,6.6,245.52612
-65.4528,26.580965,-65.8,24.002613
-9.102353,-120.073845,-6.0,247.1561
81.97885,87.77292,72.3,127.146996
71.72025,106.6336,-76.5,125.11673
55.291832,-81.58791,63.8,255.99611
-22.696663,-50.24048,-20.1,313.72794
-17.37204,255.10321,-18.7,247.08458
-66.05058,1.8142647,-65.8,22.725441
76.708374,111.429794,83.3,121.79583
-20.76527,147.39014,-20.5,157.0052
66.18701,188.51675,64.4,188.08206
-51.067474,204.4278,-42.4,227.81812
-37.14977,23.572798,-37.7,20.321165
-59.97076,96.454544,-54.8,103.45538
-34.549538,44.83091,-32.9,35.89297
58.65126,-71.4317,-58.1,281.25208
18.122671,220.76175,16.2,224.75317
73.048584,12.475222,69.9,5.662112
-57.90844,-58.817894,-53.4,291.2727
-40.637295,183.07085,-43.7,184.87071
-4.1121244,144.62315,-2.2,156.54434
14.499393,196.05536,11.2,214.6972
-63.328064,136.60852,-62.3,141.9319
-15.876248,177.3146,-18.6,185.78917
70.88666,-91.47097,72.7,241.41473
4.6241236,-75.496735,6.1,272.55835
-27.080732,101.30372,-26.6,105.921326
56.205353,11.303565,51.0,19.172771
-17.439001,-16.12212,-16.8,345.64023
-69.35013,85.099686,-72.3,89.53197
44.83209,55.571518,-87.7,99.54455
10.909772,-82.35369,10.3,271.22977
64.19861,69.7701,67.5,68.49562
23.524136,-32.352867,24.0,327.1867
74.64094,94.06325,88.0,55.992386
61.518414,110.87438,52.6,106.74691
-67.698654,-133.18463,-68.5,236.98152
-46.122116,171.17978,-38.4,189.5725
-21.648748,-153.1814,-76.8,215.97691
26.18287,-97.810295,26.1,241.29083
-79.55376,47.919815,-89.4,41.912525
13.023848,-80.51108,14.2,282.43158
-2.519512,-106.64995,-1.5,231.55614
65.40296,-111.32883,85.4,186.87862
-17.06406,237.68246,-16.7,252.3417
-38.065018,-42.246403,-40.3,317.98798
80.41457,-100.81815,-85.3,191.4104
-5.622335,-66.80367,0.4,266.0344
83.585335,66.61627,-83.9,109.53337
57.21379,37.09473,57.8,28.004559
35.810474,-38.851097,32.5,322.52167
50.29327,130.31575,45.9,141.5649
52.98317,45.75035,42.4,40.11559
68.50784,-78.60021,67.7,256.6038
-42.071247,177.72539,-40.6,183.58745
66.87254,-106.49916,70.9,231.60825
-37.909695,-21.992558,-48.6,346.3679
77.2806,44.467384,80.7,148.15874
58.072243,82.0889,-86.4,105.58132
-1.0991766,103.577255,1.1,111.82049
81.4654,31.68,85.7,40.982594
62.195633,63.234875,49.7,45.56423
28.784275,129.55328,27.0,129.55046
47.28771,-80.397575,39.6,263.23975
15.842534,110.91766,13.5,121.47702
-3.5218492,86.01656,5.4,102.130196
79.773605,18.635954,86.6,176.75272
61.41171,225.06508,65.6,239.13821
26.931036,-76.318016,32.1,263.87454
-12.220579,132.68748,-9.4,143.08672
-40.26305,211.06409,-35.2,227.09944
56.801075,-33.96229,48.2,320.98962
66.17023,-142.51602,76.4,209.20041
59.817997,60.534145,52.6,50.955353
26.185051,185.7864,24.5,189.23656
0.109333396,38.00733,1.7,46.867237
-27.324026,198.23776,-25.7,219.87782
-18.104128,54.761703,-16.5,57.96444
70.683624,-73.27373,69.8,279.7658
37.582253,74.67148,40.7,75.790016
-70.452515,-79.0455,-61.0,279.53766
-76.77038,-151.34282,-72.2,209.2574
63.999344,-75.38218,66.1,276.24863
-42.283875,166.8143,-40.3,173.64233
40.2473,61.053474,41.9,71.21967
10.53563,150.6087,4.7,155.01811
-34.595703,137.0016,-25.9,129.67825
-57.13388,-51.626347,-61.0,308.8271
-64.20919,165.12175,-58.9,170.20653
77.031105,-71.92969,75.5,236.85791
73.66748,-47.556858,67.3,298.73505
42.896156,-24.108408,39.3,337.81372
-69.31893,102.561104,-70.2,107.8977
-66.39261,51.183308,-68.1,47.550266
-46.429134,-4.094524,-51.4,1.2445576
3.6673956,134.15736,7.6,144.8849
-17.444908,33.12808,-18.9,38.314335
2.4176733,-40.788177,3.0,318.97598
35.437885,73.236465,37.6,70.73489
-25.849775,163.77464,-29.7,169.45584
68.60823,-47.620052,69.7,292.382
38.10692,-35.207054,37.7,318.44144
10.311283,200.89691,13.1,196.13551
81.13724,69.04342,72.3,40.086613
-7.0072637,-29.841501,-2.9,322.82822
20.475916,155.34392,25.9,173.94952
-14.349725,78.60723,-11.8,76.66228
-61.477676,142.33833,-78.9,137.19511
-11.924534,117.253815,-8.6,136.37001
43.55461,96.1476,41.0,105.86717
63.935448,84.48682,66.9,85.42739
-67.29346,161.14146,-68.7,171.73305
77.304344,77.4715,85.2,33.12731
3.395329,47.761837,3.0,66.22219
46.126953,73.93774,50.6,78.899025
-42.198547,32.83615,-36.8,42.040913
54.346504,-99.583954,54.2,219.75162
-75.02873,147.5411,-78.2,154.21304
-41.518963,-19.658817,-33.6,347.13385
30.172567,103.31877,34.6,109.51194
1.2260813,131.60896,-0.9,174.86307
-69.02239,1.3591375,-57.7,2.0418575
-0.019516207,90.44596,-5.4,83.09885
53.545914,90.703445,45.0,87.896904
-42.248207,72.49288,-36.2,86.119774
59.658215,65.83259,62.4,74.518105
-48.514458,-7.4098215,-49.9,351.5228
67.06048,-77.606285,58.4,262.50134
-47.508442,-80.16832,-43.5,270.52527
-55.88306,-43.10647,-57.0,313.58185
-24.225077,208.21506,-30.0,230.3044
-79.178665,-6.104056,-79.3,8.131455
24.952953,-37.115677,22.8,310.98923
-69.84361,-32.85707,-66.7,325.45193
-1.0093157,-18.156221,0.4,335.36697
52.31881,148.3733,51.3,152.13596
-42.45317,95.71789,-58.3,106.85715
-66.842186,-111.442085,-70.7,234.61752
62.675343,83.325134,67.8,56.592228
43.338947,174.13658,42.8,178.80466
36.91531,63.351738,29.2,66.73867
32.30423,-87.74646,33.2,264.63617
56.613483,93.90089,-80.7,257.89362
-33.27079,99.55857,-31.0,110.448006
-64.45173,-3.858678,-61.0,7.34353
-77.30113,174.24344,-77.9,158.99834
-73.41808,107.44428,-85.8,155.68207
-46.06339,-43.5524,-89.0,267.716
58.532166,-64.39957,61.3,293.73325
82.1334,-72.33547,-81.6,270.44675
26.898296,197.12836,21.6,203.53806
-69.925995,-68.81948,-68.9,292.12115
-44.81629,-35.74087,86.5,119.85625
13.605633,207.6755,12.3,228.7623
-0.43154478,11.100193,-8.07e-13,344.8259
79.877205,-66.27064,85.9,28.465256
-58.036743,87.81833,-57.1,119.463875
14.507966,-4.760379,12.8,357.7099
-57.703888,-39.89387,-41.7,309.61572
63.87399,-45.438236,55.0,305.90643
-15.51757,71.14867,-16.0,78.91304
57.780136,211.37819,67.0,211.91971
72.03072,-12.853663,71.8,352.4528
-32.539295,190.21973,-39.0,214.4442
46.438812,-69.76377,39.8,269.01254
76.93678,33.962307,-89.1,260.11948
-1.681664,-54.227276,-1.1,285.1818
63.499508,-64.67169,66.8,277.55167
66.66578,137.95686,69.7,149.41437
-21.56658,54.633488,-19.9,57.188988
34.293667,94.17351,29.6,93.81138
-35.751392,214.4083,-35.7,222.80872
-51.34716,156.8058,-50.3,170.29364
-46.392162,33.49142,-44.0,38.419956
-18.047356,178.46689,-18.2,182.41304
5.851761,-83.98346,5.4,262.43146
-59.644157,9.545067,-66.2,0.3776461
-37.020733,104.510666,-31.4,112.037125
42.793674,68.954285,84.4,67.5365
-5.249326,57.089573,-11.0,65.06912
-60.292835,50.4057,-49.2,59.99911
-0.31446284,110.479576,-0.6,121.1734
-53.23037,-26.862623,-45.1,332.24918
-51.332882,-13.353422,-50.6,343.89758
-52.343025,-5.24172,-62.2,352.93402
-31.221178,-55.625378,-25.1,307.61188
-31.187933,87.27469,-30.9,96.74366
74.16701,-25.708218,88.2,87.816315
0.06670963,162.5325,-3.0,163.6051
2.0135016,109.008965,16.6,115.36238
-48.997448,239.5659,-41.9,251.07214
82.7475,53.5144,78.5,70.43807
-44.046413,-33.142128,-41.0,324.91034
-67.51326,57.603043,-68.6,84.56036
74.34856,40.48676,75.6,52.85437
-27.952341,-48.410076,-22.9,307.01663
-10.764154,144.90991,-13.7,145.46843
72.327835,-29.575583,70.1,317.4514
-73.489784,-55.573704,-71.4,277.1323
36.155037,205.9011,28.2,205.15508
36.391132,-113.1294,31.8,244.0295
64.54956,-55.90029,82.5,293.68723
63.022476,176.08304,70.3,196.63104
-1.6231952,-12.461868,-5.9,353.28262
18.19025,59.989902,18.3,69.91266
-15.194552,77.93032,-15.3,89.53929
-16.90784,113.50396,-17.1,123.46549
-56.609276,-24.555424,-62.6,336.13046
-53.108387,16.478891,-63.3,21.846188
-48.87779,27.700468,-50.1,25.888634
-5.5452147,148.73625,-6.0,148.74867
-37.84275,192.78989,-36.3,204.97766
-64.15202,71.535416,-66.1,90.17743
58.962914,-4.0490074,58.4,4.4986095
-1.0177623,-78.05617,-1.1,278.5962
-0.078549445,88.78019,-0.3,91.21228
73.8089,-54.138817,84.8,287.62613
62.39161,178.14102,58.6,188.50945
64.38122,13.0422125,61.2,19.625046
-74.75887,74.15527,-68.0,107.81855
-72.13728,235.1319,-65.3,234.90727
65.97164,65.73374,65.9,54.43102
-64.16891,-31.226818,-65.2,331.12286
-68.467926,121.00226,-64.6,123.35607
-75.11976,135.66496,-64.7,159.32756
-17.378252,188.49878,-19.5,198.17511
69.09988,171.42645,62.2,162.97527
-76.87821,61.367905,-88.3,43.01535
-20.904665,204.6349,-18.3,213.80717
36.038334,22.741096,45.0,18.073174
82.30192,-133.79485,88.7,304.1327
31.8685,103.39097,35.2,90.84835
55.08511,37.72539,59.5,32.455307
40.435085,0.8645343,44.6,6.4357066
-68.77834,-46.554676,-72.1,309.62653
-4.251816,-45.425648,-5.5,312.15994
-52.07073,-51.054245,-83.0,309.40735
-56.677746,195.8591,-47.6,209.39519
31.173855,-11.711631,27.6,350.01337
-63.185898,163.64871,-58.5,180.64996
67.11467,22.08517,75.3,19.332638
71.12475,175.69174,71.4,197.05673
21.765127,61.156048,23.2,50.996586
-74.13974,7.528438,79.5,349.01392
-3.4669695,164.91167,-3.1,162.3371
-7.149129,0.028458256,-3.6,3.858585
33.787262,155.26831,35.8,154.37517
-74.784836,135.17622,-73.3,150.5803
-28.274208,-41.666393,-26.4,321.6383
-15.935305,-91.69748,-10.9,265.7075
-43.25933,-55.762497,-36.7,298.6814
-13.139768,0.24173202,-14.1,8.702152
27.700262,147.24406,26.0,162.0204
7.777611,-58.307087,2.1,298.76395
29.22295,161.70753,31.5,167.96112
21.849611,114.90993,23.4,118.17709
-34.996067,192.55188,-37.7,207.1684
-62.176365,221.00943,-66.2,216.54126
55.426235,-19.6484,84.7,318.58194
60.981907,187.88136,69.1,189.02666
63.08205,26.88368,50.9,18.353283
49.950684,-0.46527797,49.6,357.52963
4.540441,-90.82625,5.6,254.52997
-54.278206,69.4809,-53.9,73.53162
-11.26577,177.55373,-11.3,191.0792
65.29164,24.622932,65.3,27.935778
-34.145542,85.15585,-34.4,97.2014
13.749326,176.70474,21.4,182.64236
70.41234,-166.9637,71.8,181.1809
-21.547459,86.453064,-25.7,101.24267
25.577112,238.4601,25.8,243.0869
72.37768,-15.780154,60.7,343.58276
-9.367357,35.548893,-13.0,39.341496
53.642784,-58.459763,50.5,293.89832
-61.463127,-27.189938,-59.1,340.06122
37.264515,-30.216312,41.3,332.3704
61.722122,66.398384,63.0,55.956577
63.61852,63.087704,61.6,70.35945
-58.06302,223.69705,-58.2,227.96567
74.46044,151.90247,83.2,165.06444
-45.947437,114.33176,-45.8,122.87567
53.539482,8.410681,52.0,8.379518
61.83368,41.364532,65.4,45.129147
-77.76221,153.99524,-80.5,170.03941
-4.359128,28.73697,-5.1,39.007717
79.439964,-60.50207,86.5,272.54553
-49.57173,-11.662094,-52.9,353.82953
-72.02255,102.838974,-75.7,128.31932
-2.6245909,53.193916,-12.3,60.50756
-10.864998,-39.299934,-8.8,312.9219
70.37496,8.714381,70.9,2.3934052
80.351105,-12.129126,-86.2,8.272707
-68.760445,127.54975,-83.5,150.2186
-66.42492,-62.32961,-75.4,259.4374
-19.996607,-61.40255,-19.2,293.17026
66.41595,-90.64674,74.1,262.2815
72.41254,-11.914159,78.2,355.54843
64.075325,106.04273,66.5,117.589905
25.861155,150.4158,22.5,161.09315
5.358211,161.20892,7.0,172.25362
-0.14269961,84.4123,3.0,94.381165
77.087456,69.52218,78.8,74.74591
-5.601699,-62.99938,0.4,277.61325
59.89492,-61.447155,50.5,285.59805
-11.6124325,-34.58902,-15.0,320.76413
-50.639,109.191216,-48.2,126.8002
-12.003499,-37.043465,-12.6,319.77173
-74.68655,-136.3224,-81.8,205.19606
35.652122,-89.35086,29.1,247.60504
-72.38582,-54.647873,-75.1,304.1138
76.61218,-91.70055,80.5,194.08736
-15.769936,80.78295,82.2,117.544426
14.693853,213.62749,15.6,229.45052
-28.312721,161.84398,-35.7,172.3933
-76.89536,-1.398057,-70.1,357.0695
87.059265,0.39807007,-89.0,339.10858
-56.687042,-11.121178,-57.3,357.01755
5.315743,-75.00483,8.4,274.97836
-26.72909,52.060585,-29.4,46.833576
23.454447,-90.96646,18.9,244.19986
-60.155777,72.03395,-52.9,81.19768
63.191143,15.601499,62.7,12.429569
-41.764755,153.00693,-45.9,174.58429
-0.41285425,213.65938,-7.1,218.05937
-2.2416737,187.8095,-12.8,203.69115
-46.24118,-82.4656,-42.4,257.48804
79.614685,71.81666,83.0,171.51909
-14.004067,126.34297,-14.8,131.67763
6.7915273,-95.490654,7.2,254.82184
42.32962,-69.20619,37.8,273.17834
-43.011642,160.57443,-44.2,172.02365
60.935925,-23.949352,59.3,325.9794
51.5247,49.697384,54.5,37.09488
-6.174353,189.73325,-8.9,205.69519
-82.44755,72.282455,87.8,111.606575
59.571114,-64.63842,58.4,269.46558
-81.21712,-151.1899,-83.8,129.701
12.126707,-98.03901,12.7,251.81705
-78.316734,46.629135,-68.3,82.1305
75.49209,131.29053,74.5,141.96523
34.081734,-86.63685,27.7,258.3909
-32.57544,-49.362015,-24.5,312.4058
-4.405626,193.70485,-13.4,211.05673
-68.54655,17.887188,-67.1,16.905615
14.485075,19.85354,12.9,27.807095
2.4674034,18.871454,-8.0,21.331114
42.070534,205.585,43.8,212.63152
-67.54428,106.61359,-72.6,124.70347
-76.06713,-91.936035,-72.7,247.75253
63.809925,124.09202,68.4,126.67482
2.9563415,-41.483414,6.9,316.49323
38.831482,208.31535,28.0,211.47168
-24.257153,83.43672,-23.9,86.48469
-66.596756,108.75004,-70.7,94.05555
20.258976,211.10358,17.1,207.24983
-70.50358,215.92548,-66.6,202.76929
76.33342,105.2699,85.1,114.62435
-61.253498,86.98756,-52.5,82.40189
54.597004,107.17714,49.3,99.70053
-37.750034,36.82558,-39.9,37.881428
-57.874947,-95.37521,-54.9,244.20598
-78.78946,3.4369826,-81.1,25.469778
21.79456,24.08405,21.4,27.121048
84.36586,-75.15438,83.7,251.9413
13.046615,36.312397,11.8,37.577686
56.55989,91.38579,54.1,90.85855
68.67134,-88.80401,73.6,208.32356
-27.094894,19.624554,-32.8,21.773836
70.084656,106.38488,78.2,108.96429
45.102875,-119.58131,-87.0,243.91911
69.88656,61.210102,78.3,57.42897
36.598534,57.299137,28.5,56.633312
11.402046,238.42947,12.4,241.57596
18.414474,213.1401,22.9,208.45645
-79.40316,-126.7316,-87.4,140.52081
44.313705,-38.759342,38.0,308.7036
64.88954,226.90857,67.9,250.71158
45.349617,211.23692,48.8,224.73372
31.319197,11.569698,30.9,13.253923
5.9046583,-21.569239,9.9,341.07486
38.844,162.18153,43.0,157.92303
-14.893404,145.79335,-45.0,138.74149
-50.81274,50.328964,-51.2,60.664383
41.84963,197.4411,48.8,205.60197
-62.351723,16.884777,-63.9,27.49797
-19.84162,132.57895,-19.7,144.1632
-59.88168,134.71455,-54.2,144.86339
36.497154,-31.40721,31.4,320.44882
64.891556,-80.82678,73.0,234.01936
-9.909942,34.433025,-10.8,38.83717
-77.689766,60.266605,-71.3,90.69752
61.13067,55.017685,64.5,54.37445
-72.42626,-11.474881,-82.6,348.99423
62.620007,26.454071,61.5,20.337595
57.933643,73.1288,60.0,77.0248
62.69712,6.263108,57.7,12.593301
80.23432,37.66833,88.4,27.394794
-69.69289,63.805073,-58.7,83.128494
56.41555,-133.34378,62.0,220.8922
-7.889523,118.57453,0.4,131.61295
-46.379444,38.759666,-47.7,37.592754
82.55754,-55.1743,89.6,334.8142
