Pred_inc,Pred_PA,Real_inc,Real_PA
-51.36516,82.362625,-57.4,111.50654
-5.5484123,-128.93112,6.6,245.52612
-55.988625,14.48733,-65.8,24.002613
-5.0242343,-120.98176,-6.0,247.1561
71.87832,101.45232,72.3,127.146996
-62.281734,96.63804,-76.5,125.11673
52.967705,-86.27114,63.8,255.99611
-25.889778,-44.62182,-20.1,313.72794
-19.562195,-108.53046,-18.7,247.08458
-65.04885,14.175535,-65.8,22.725441
77.931465,105.925735,83.3,121.79583
-18.192345,-193.2529,-20.5,157.0052
63.939907,-145.44049,64.4,188.08206
-45.37673,-144.92941,-42.4,227.81812
-28.072052,19.22898,-37.7,20.321165
-51.67602,86.38242,-54.8,103.45538
-36.574413,40.623108,-32.9,35.89297
-60.423683,-76.51179,-58.1,281.25208
22.380283,-134.49467,16.2,224.75317
-11.082811,15.963131,69.9,5.662112
-54.272137,-62.443214,-53.4,291.2727
-41.331905,-180.65552,-43.7,184.87071
-1.632757,-188.90605,-2.2,156.54434
14.85327,-146.41473,11.2,214.6972
-60.41791,110.195206,-62.3,141.9319
-17.939537,-176.51306,-18.6,185.78917
54.426826,-101.91686,72.7,241.41473
9.097987,-86.54556,6.1,272.55835
-22.231615,84.32162,-26.6,105.921326
49.23881,30.761763,51.0,19.172771
-14.4352665,-20.357038,-16.8,345.64023
-66.23375,77.133385,-72.3,89.53197
-78.97189,99.36227,-87.7,99.54455
0.51410264,-91.109695,10.3,271.22977
67.14871,65.275795,67.5,68.49562
23.018026,-26.459784,24.0,327.1867
86.409195,109.41835,88.0,55.992386
50.241783,-214.21584,52.6,106.74691
-63.026928,-174.18744,-68.5,236.98152
-38.637016,-186.65594,-38.4,189.5725
-27.216259,-188.97394,-76.8,215.97691
24.258976,-120.383354,26.1,241.29083
43.462265,27.06146,-89.4,41.912525
12.072561,-89.5537,14.2,282.43158
1.3573046,-111.787056,-1.5,231.55614
72.777855,-137.12215,85.4,186.87862
-7.1436954,-115.12228,-16.7,252.3417
-41.64299,-40.88975,-40.3,317.98798
83.97147,-146.49933,-85.3,191.4104
3.0614452,-93.992485,0.4,266.0344
84.77453,54.771782,-83.9,109.53337
52.89096,43.56897,57.8,28.004559
27.503828,-28.376558,32.5,322.52167
40.796535,-220.72118,45.9,141.5649
44.80487,41.090813,42.4,40.11559
65.90365,-97.91385,67.7,256.6038
-31.438625,-171.28694,-40.6,183.58745
71.18897,-103.64441,70.9,231.60825
-42.44212,-8.611025,-48.6,346.3679
72.75861,134.3083,80.7,148.15874
48.99678,78.61873,-86.4,105.58132
-4.8681936,93.06921,1.1,111.82049
76.132484,53.23266,85.7,40.982594
50.470196,55.144615,49.7,45.56423
25.777939,-219.10089,27.0,129.55046
28.10393,-84.59386,39.6,263.23975
19.951172,114.97292,13.5,121.47702
8.836161,88.24442,5.4,102.130196
27.660856,33.492638,86.6,176.75272
63.982094,-126.617645,65.6,239.13821
28.172493,-80.62815,32.1,263.87454
-11.017882,-207.15828,-9.4,143.08672
11.099666,-131.53464,-35.2,227.09944
43.773373,-26.910677,48.2,320.98962
71.43683,-141.39659,76.4,209.20041
53.59422,46.32417,52.6,50.955353
21.377424,-160.71007,24.5,189.23656
1.4693841,37.87421,1.7,46.867237
-23.16512,-127.390335,-25.7,219.87782
-16.716408,52.0385,-16.5,57.96444
