Pred_inc,Pred_PA,Real_inc,Real_PA
-49.042408,82.391945,-57.4,111.50654
17.929693,-120.14499,6.6,245.52612
-63.171635,15.7738285,-65.8,24.002613
-3.4394763,-137.67897,-6.0,247.1561
74.51249,107.27823,72.3,127.146996
-59.413975,89.37791,-76.5,125.11673
19.07906,-88.78359,63.8,255.99611
-18.637445,-40.441635,-20.1,313.72794
-16.528301,-110.163216,-18.7,247.08458
-61.818428,14.532836,-65.8,22.725441
78.73454,114.00311,83.3,121.79583
-16.617779,150.88403,-20.5,157.0052
60.20566,178.18727,64.4,188.08206
-46.90446,-133.49968,-42.4,227.81812
-36.31765,21.053753,-37.7,20.321165
-54.70631,97.08781,-54.8,103.45538
-30.384224,36.162006,-32.9,35.89297
-55.038475,-77.40292,-58.1,281.25208
14.001621,-125.590034,16.2,224.75317
71.26986,9.039514,69.9,5.662112
-57.546158,-63.883625,-53.4,291.2727
-45.78417,-167.13766,-43.7,184.87071
3.6420186,151.4459,-2.2,156.54434
6.8326616,-138.59383,11.2,214.6972
-56.14895,127.814575,-62.3,141.9319
-8.3803425,-161.38844,-18.6,185.78917
71.76048,-101.21502,72.7,241.41473
5.867892,-85.46142,6.1,272.55835
-21.73295,85.28881,-26.6,105.921326
52.548443,25.984991,51.0,19.172771
-15.449277,-11.410898,-16.8,345.64023
-68.38961,93.49045,-72.3,89.53197
-85.40121,103.84422,-87.7,99.54455
6.291745,-87.83666,10.3,271.22977
61.57977,56.083004,67.5,68.49562
18.85458,-29.600212,24.0,327.1867
88.0106,101.9037,88.0,55.992386
57.64593,116.202576,52.6,106.74691
-63.582558,-140.77394,-68.5,236.98152
-23.704311,165.40099,-38.4,189.5725
-73.677795,-143.69102,-76.8,215.97691
25.909037,-105.084274,26.1,241.29083
-74.19502,46.718388,-89.4,41.912525
8.536964,-68.30465,14.2,282.43158
-2.3535566,-129.06244,-1.5,231.55614
68.97822,-149.13718,85.4,186.87862
-8.34696,-116.70803,-16.7,252.3417
-38.373817,-50.112957,-40.3,317.98798
85.79537,-155.98694,-85.3,191.4104
-1.7592677,-89.21349,0.4,266.0344
78.41173,49.57011,-83.9,109.53337
61.09027,35.02081,57.8,28.004559
30.513565,-34.17813,32.5,322.52167
46.49784,144.20818,45.9,141.5649
35.56209,39.619396,42.4,40.11559
74.0349,-99.30199,67.7,256.6038
-53.294075,171.88992,-40.6,183.58745
69.24676,-120.6581,70.9,231.60825
-51.725235,-14.397344,-48.6,346.3679
70.17371,130.35558,80.7,148.15874
-12.156653,64.898224,-86.4,105.58132
1.2284466,96.242195,1.1,111.82049
-76.61983,59.43725,85.7,40.982594
55.639366,53.647125,49.7,45.56423
30.229105,129.33653,27.0,129.55046
33.706455,-85.35675,39.6,263.23975
19.102604,109.86456,13.5,121.47702
10.285776,95.27295,5.4,102.130196
71.63554,18.590832,86.6,176.75272
61.372032,-126.00874,65.6,239.13821
31.710266,-80.22777,32.1,263.87454
-8.268983,118.787506,-9.4,143.08672
-45.94043,-126.979866,-35.2,227.09944
47.19769,-33.66644,48.2,320.98962
72.01313,-120.06363,76.4,209.20041
56.728428,57.286526,52.6,50.955353
17.228256,-159.02478,24.5,189.23656
3.5553327,46.61636,1.7,46.867237
-27.869547,-132.26645,-25.7,219.87782
-23.258177,49.436172,-16.5,57.96444
69.91721,-90.64087,69.8,279.7658
43.95106,75.42074,40.7,75.790016
-59.21088,-92.39709,-61.0,279.53766
-62.378998,-136.24213,-72.2,209.2574
59.13076,-86.573494,66.1,276.24863
-37.181377,150.68637,-40.3,173.64233
53.744442,61.57012,41.9,71.21967
8.567369,143.2738,4.7,155.01811
-22.879515,118.10717,-25.9,129.67825
-54.449062,-63.11134,-61.0,308.8271
-54.86323,159.03839,-58.9,170.20653
77.077354,-88.69985,75.5,236.85791
64.275826,-52.60203,67.3,298.73505
46.045788,-16.317993,39.3,337.81372
-67.220795,120.205,-70.2,107.8977
-68.81708,39.441353,-68.1,47.550266
-50.68092,-7.405103,-51.4,1.2445576
3.5298712,141.39603,7.6,144.8849
-14.872544,36.143364,-18.9,38.314335
4.837378,-44.001003,3.0,318.97598
47.23049,71.48402,37.6,70.73489
-31.282732,157.78069,-29.7,169.45584
71.92391,-54.911907,69.7,292.382
39.46305,-42.407917,37.7,318.44144
4.688742,-166.80055,13.1,196.13551
71.84002,60.108448,72.3,40.086613
-1.3460855,-39.35393,-2.9,322.82822
21.957958,159.1787,25.9,173.94952
-11.493055,70.95736,-11.8,76.66228
-60.13493,141.67809,-78.9,137.19511
-16.298502,124.09025,-8.6,136.37001
40.30539,99.96078,41.0,105.86717
74.410355,82.586205,66.9,85.42739
-60.21625,148.30605,-68.7,171.73305
-23.779408,67.969925,85.2,33.12731
6.8400183,54.779266,3.0,66.22219
59.834946,76.84519,50.6,78.899025
-39.470406,33.396374,-36.8,42.040913
56.511234,-122.9698,54.2,219.75162
-76.82296,119.53362,-78.2,154.21304
-33.522476,-15.875317,-33.6,347.13385
42.130714,98.022545,34.6,109.51194
-1.6528845,158.33362,-0.9,174.86307
-70.671196,-2.7757611,-57.7,2.0418575
-8.969,79.06862,-5.4,83.09885
45.1085,88.26416,45.0,87.896904
-32.100037,67.29386,-36.2,86.119774
62.84261,73.335045,62.4,74.518105
-52.435238,-6.4059367,-49.9,351.5228
50.09564,-81.405396,58.4,262.50134
-41.40828,-98.396645,-43.5,270.52527
-51.10608,-46.477512,-57.0,313.58185
-14.606737,-128.90714,-30.0,230.3044
-79.29061,-7.2735434,-79.3,8.131455
-2.3110697,-38.460888,22.8,310.98923
-71.493996,-43.045593,-66.7,325.45193
2.7177856,-11.375969,0.4,335.36697
52.267212,159.51314,51.3,152.13596
-1.394962,93.96131,-58.3,106.85715
-67.12639,-127.63507,-70.7,234.61752
64.67352,66.08627,67.8,56.592228
34.05283,166.27003,42.8,178.80466
24.54432,57.853714,29.2,66.73867
32.08963,-76.30503,33.2,264.63617
65.03516,-143.28456,-80.7,257.89362
-24.933716,93.09642,-31.0,110.448006
-62.295376,-2.9166393,-61.0,7.34353
-77.46813,145.98822,-77.9,158.99834
61.564972,131.28406,-85.8,155.68207
-68.34221,-93.15971,-89.0,267.716
62.669373,-62.4555,61.3,293.73325
81.47203,-103.74003,-81.6,270.44675
22.89864,-132.42758,21.6,203.53806
-67.47035,-86.778404,-68.9,292.12115
-74.428024,-30.315542,86.5,119.85625
8.782583,-132.51817,12.3,228.7623
2.5416498,6.0413938,-8.07e-13,344.8259
77.339,-115.54642,85.9,28.465256
-47.457355,95.0177,-57.1,119.463875
9.524823,1.3586698,12.8,357.7099
-42.21145,-46.956444,-41.7,309.61572
49.90524,-46.600548,55.0,305.90643
-13.887167,72.785225,-16.0,78.91304
59.51635,187.44388,67.0,211.91971
65.39263,-8.479397,71.8,352.4528
-43.23958,-143.22495,-39.0,214.4442
43.286312,-85.914505,39.8,269.01254
-62.491592,115.80101,-89.1,260.11948
-0.6339189,-74.63816,-1.1,285.1818
65.29693,-81.886345,66.8,277.55167
65.18753,138.3541,69.7,149.41437
-20.837067,45.084373,-19.9,57.188988
10.90137,87.50303,29.6,93.81138
-40.68273,-132.70795,-35.7,222.80872
-54.47768,161.06706,-50.3,170.29364
-44.25876,34.249508,-44.0,38.419956
-20.22046,163.29889,-18.2,182.41304
4.1014013,-92.05317,5.4,262.43146
-64.13065,1.9369581,-66.2,0.3776461
-34.29996,87.68188,-31.4,112.037125
66.66035,38.647552,84.4,67.5365
-6.010074,59.80218,-11.0,65.06912
-55.64682,42.07138,-49.2,59.99911
2.6982033,134.81865,-0.6,121.1734
-38.74427,-36.93229,-45.1,332.24918
-55.919567,-14.388385,-50.6,343.89758
-49.419334,-2.1289427,-62.2,352.93402
-29.378801,-47.25281,-25.1,307.61188
-31.950607,85.29968,-30.9,96.74366
87.13056,-43.708996,88.2,87.816315
-8.3167515,154.22394,-3.0,163.6051
8.663103,97.05222,16.6,115.36238
-32.46013,-106.05358,-41.9,251.07214
81.379845,72.67762,78.5,70.43807
-50.562733,-43.563766,-41.0,324.91034
-72.22805,54.132435,-68.6,84.56036
68.803535,50.019558,75.6,52.85437
-22.7067,-38.48056,-22.9,307.01663
-8.84902,133.17712,-13.7,145.46843
58.694004,-26.73967,70.1,317.4514
-59.38173,-85.98949,-71.4,277.1323
30.816982,-135.18318,28.2,205.15508
36.915318,-105.72772,31.8,244.0295
74.37412,-62.863804,82.5,293.68723
63.933018,176.66652,70.3,196.63104
-6.2164288,-4.47785,-5.9,353.28262
24.70651,58.92619,18.3,69.91266
-12.70288,73.62872,-15.3,89.53929
-20.891333,117.95291,-17.1,123.46549
-59.041935,-29.396395,-62.6,336.13046
-47.32573,7.613514,-63.3,21.846188
-49.318035,27.087599,-50.1,25.888634
-12.072011,161.06601,-6.0,148.74867
-32.40807,-142.04243,-36.3,204.97766
-66.71485,64.44574,-66.1,90.17743
59.056908,4.4422503,58.4,4.4986095
-0.76353323,-81.163,-1.1,278.5962
-1.3717326,90.89336,-0.3,91.21228
80.23559,-81.96197,84.8,287.62613
60.503857,171.71004,58.6,188.50945
61.2963,24.47479,61.2,19.625046
-67.43673,66.41578,-68.0,107.81855
-69.112854,-129.20192,-65.3,234.90727
65.81736,59.984596,65.9,54.43102
-59.26339,-34.704636,-65.2,331.12286
-64.90763,124.477615,-64.6,123.35607
-72.102455,145.31361,-64.7,159.32756
-25.319649,-136.37456,-19.5,198.17511
59.78684,-152.8811,62.2,162.97527
-75.24528,83.70392,-88.3,43.01535
-19.842855,-132.07533,-18.3,213.80717
39.59842,21.426739,45.0,18.073174
78.8822,122.03532,88.7,304.1327
37.02498,86.33113,35.2,90.84835
67.941475,34.009636,59.5,32.455307
42.130566,4.156081,44.6,6.4357066
-67.908455,-63.22724,-72.1,309.62653
-7.296107,-42.648438,-5.5,312.15994
-54.8659,-56.693558,-83.0,309.40735
-45.20942,-149.47502,-47.6,209.39519
33.70292,-8.036956,27.6,350.01337
-67.05124,156.92953,-58.5,180.64996
68.23724,17.821602,75.3,19.332638
71.3808,175.44144,71.4,197.05673
25.887314,48.957848,23.2,50.996586
-56.308727,6.2610826,79.5,349.01392
-7.2844787,166.47171,-3.1,162.3371
-0.4947644,1.9292009,-3.6,3.858585
33.855244,158.77899,35.8,154.37517
-65.90644,137.2255,-73.3,150.5803
-30.869198,-42.582825,-26.4,321.6383
-7.286361,-98.414375,-10.9,265.7075
-39.745186,-62.20959,-36.7,298.6814
-9.768125,2.097324,-14.1,8.702152
20.474686,157.28415,26.0,162.0204
7.0182014,-60.31025,2.1,298.76395
27.864258,166.96146,31.5,167.96112
22.368546,109.08314,23.4,118.17709
-42.349052,-154.48909,-37.7,207.1684
-55.00588,-145.20212,-66.2,216.54126
82.4395,-16.651548,84.7,318.58194
65.55852,179.49393,69.1,189.02666
51.86353,26.530441,50.9,18.353283
56.32681,-0.98120165,49.6,357.52963
8.941266,-102.410904,5.6,254.52997
-57.68745,67.00736,-53.9,73.53162
-14.800337,184.1642,-11.3,191.0792
60.7826,33.579544,65.3,27.935778
-29.107756,87.745705,-34.4,97.2014
17.461855,176.35602,21.4,182.64236
83.16111,175.68805,71.8,181.1809
-21.309261,94.28082,-25.7,101.24267
23.917194,-96.7321,25.8,243.0869
61.039257,-10.921079,60.7,343.58276
-11.528346,38.404446,-13.0,39.341496
49.821075,-65.68713,50.5,293.89832
-52.74373,-28.618116,-59.1,340.06122
41.507145,-22.512169,41.3,332.3704
66.8208,65.773674,63.0,55.956577
62.08281,58.270657,61.6,70.35945
-54.96604,-134.85074,-58.2,227.96567
75.28205,155.95676,83.2,165.06444
-48.692013,111.82593,-45.8,122.87567
59.973343,8.753878,52.0,8.379518
70.93836,38.367138,65.4,45.129147
-76.41008,150.43535,-80.5,170.03941
-3.7889614,45.405113,-5.1,39.007717
70.8442,-44.049458,86.5,272.54553
-56.839046,-11.057041,-52.9,353.82953
-75.599846,79.329384,-75.7,128.31932
-26.172588,51.73914,-12.3,60.50756
-9.213283,-44.46544,-8.8,312.9219
69.44587,6.90665,70.9,2.3934052
-80.72976,-23.66255,-86.2,8.272707
-75.660934,146.8958,-83.5,150.2186
-63.508698,-75.13001,-75.4,259.4374
-16.33891,-59.72146,-19.2,293.17026
75.28744,-88.23342,74.1,262.2815
72.63081,-3.7955258,78.2,355.54843
74.22486,112.818115,66.5,117.589905
20.544567,152.63295,22.5,161.09315
10.686679,161.86983,7.0,172.25362
4.1361933,83.77215,3.0,94.381165
59.973335,67.435905,78.8,74.74591
-0.39512563,-77.14974,0.4,277.61325
40.67157,-69.911545,50.5,285.59805
-13.660956,-33.197544,-15.0,320.76413
-48.425877,100.714966,-48.2,126.8002
-9.601361,-37.04523,-12.6,319.77173
-80.958824,139.69965,-81.8,205.19606
38.62865,-98.00852,29.1,247.60504
-78.41326,-68.8164,-75.1,304.1138
76.76373,-112.66878,80.5,194.08736
-45.339386,106.67401,82.2,117.544426
17.264677,-125.250854,15.6,229.45052
-29.34866,161.0677,-35.7,172.3933
-63.78766,-6.11695,-70.1,357.0695
-86.1911,33.350143,-89.0,339.10858
-44.66888,-13.303415,-57.3,357.01755
6.2327995,-73.90305,8.4,274.97836
-29.024618,48.30111,-29.4,46.833576
16.930727,-102.64663,18.9,244.19986
-55.33691,67.07514,-52.9,81.19768
62.597942,10.637601,62.7,12.429569
-32.040966,151.91216,-45.9,174.58429
-10.709372,-132.63672,-7.1,218.05937
-8.648526,-138.92786,-12.8,203.69115
-47.37867,-100.691536,-42.4,257.48804
-79.78592,-105.31111,83.0,171.51909
