Pred_inc,Pred_PA,Real_inc,Real_PA
-52.985695,87.43857,-57.4,111.50654
2.3841996,-135.74225,6.6,245.52612
-61.47346,27.178009,-65.8,24.002613
-0.018971825,-116.31043,-6.0,247.1561
75.06164,91.63523,72.3,127.146996
74.656044,117.33275,-76.5,125.11673
60.16419,-93.746735,63.8,255.99611
-21.903515,-42.566124,-20.1,313.72794
-13.952673,-102.64292,-18.7,247.08458
-62.841606,10.928153,-65.8,22.725441
78.25146,108.96483,83.3,121.79583
-22.519724,152.23708,-20.5,157.0052
63.822304,-161.09789,64.4,188.08206
-47.511143,-121.85516,-42.4,227.81812
-35.80018,18.20977,-37.7,20.321165
-53.381016,97.199844,-54.8,103.45538
-28.491842,37.328598,-32.9,35.89297
40.094837,-71.50046,-58.1,281.25208
15.91647,-134.75087,16.2,224.75317
65.9779,14.678122,69.9,5.662112
-50.410564,-59.45883,-53.4,291.2727
-39.74927,165.12596,-43.7,184.87071
-3.120369,152.73817,-2.2,156.54434
10.797305,-139.68684,11.2,214.6972
-61.747917,125.67226,-62.3,141.9319
-1.9276568,164.6349,-18.6,185.78917
67.97026,-119.81043,72.7,241.41473
7.756068,-78.8247,6.1,272.55835
-21.703915,96.749344,-26.6,105.921326
47.544365,22.034754,51.0,19.172771
-18.298456,-14.119885,-16.8,345.64023
-62.332275,90.71003,-72.3,89.53197
90.81905,90.16678,-87.7,99.54455
10.331911,-82.506165,10.3,271.22977
62.57077,65.73149,67.5,68.49562
22.193941,-30.231686,24.0,327.1867
76.47888,114.980774,88.0,55.992386
62.500626,122.11162,52.6,106.74691
-62.811928,-129.25739,-68.5,236.98152
-38.534794,166.94641,-38.4,189.5725
-72.34902,-142.57732,-76.8,215.97691
25.579048,-121.71146,26.1,241.29083
-69.8753,-35.80013,-89.4,41.912525
14.276204,-79.910866,14.2,282.43158
-0.65373975,-116.14023,-1.5,231.55614
85.254166,-160.49232,85.4,186.87862
-15.001979,-97.901245,-16.7,252.3417
-36.101925,-40.20886,-40.3,317.98798
77.033966,-149.99535,-85.3,191.4104
0.01008817,-78.54873,0.4,266.0344
78.42219,77.159935,-83.9,109.53337
57.8774,29.772087,57.8,28.004559
35.670902,-33.45484,32.5,322.52167
39.42488,133.23734,45.9,141.5649
48.040615,42.316917,42.4,40.11559
70.21709,-108.7934,67.7,256.6038
-36.52462,-167.25555,-40.6,183.58745
72.071236,-116.79629,70.9,231.60825
-44.686775,-12.592579,-48.6,346.3679
82.21938,128.17,80.7,148.15874
-56.444134,95.97215,-86.4,105.58132
0.64621556,104.34303,1.1,111.82049
-84.55954,46.31739,85.7,40.982594
72.21877,45.14537,49.7,45.56423
26.92279,124.66159,27.0,129.55046
38.344505,-89.41487,39.6,263.23975
18.53932,119.37082,13.5,121.47702
3.743495,94.36444,5.4,102.130196
77.38241,14.647515,86.6,176.75272
60.458652,-128.85138,65.6,239.13821
30.996796,-83.697845,32.1,263.87454
-8.562049,137.79182,-9.4,143.08672
-27.549162,-127.58214,-35.2,227.09944
51.203674,-27.993587,48.2,320.98962
77.41607,-139.18422,76.4,209.20041
53.24012,46.96343,52.6,50.955353
28.274405,177.36774,24.5,189.23656
2.9107082,57.635445,1.7,46.867237
-20.25481,-129.32065,-25.7,219.87782
-16.632895,52.652348,-16.5,57.96444
63.40041,-83.63603,69.8,279.7658
43.15015,76.84012,40.7,75.790016
-58.89098,-88.901535,-61.0,279.53766
-65.69185,-133.98212,-72.2,209.2574
61.48579,-80.201904,66.1,276.24863
-33.76404,149.5736,-40.3,173.64233
42.78752,63.653645,41.9,71.21967
4.349343,149.72836,4.7,155.01811
-28.080038,127.842316,-25.9,129.67825
-54.19159,-50.303257,-61.0,308.8271
-60.576984,157.01732,-58.9,170.20653
70.59855,-99.71334,75.5,236.85791
58.906696,-37.753517,67.3,298.73505
40.427788,-15.232362,39.3,337.81372
-69.549644,122.61076,-70.2,107.8977
-69.8015,48.104084,-68.1,47.550266
-41.73316,-2.3965883,-51.4,1.2445576
3.7810988,135.09885,7.6,144.8849
-17.41849,34.66342,-18.9,38.314335
0.897075,-37.009655,3.0,318.97598
36.821663,71.751236,37.6,70.73489
-30.345364,151.24762,-29.7,169.45584
70.23736,-70.222786,69.7,292.382
40.036373,-32.79991,37.7,318.44144
16.341892,-156.52527,13.1,196.13551
79.501595,61.7294,72.3,40.086613
1.3033196,-38.100796,-2.9,322.82822
27.233986,160.18715,25.9,173.94952
-13.558142,71.8344,-11.8,76.66228
-50.998306,153.0555,-78.9,137.19511
-10.376698,132.6112,-8.6,136.37001
40.34109,106.92225,41.0,105.86717
62.082344,91.45192,66.9,85.42739
-59.32153,147.34087,-68.7,171.73305
-54.46562,47.196995,85.2,33.12731
-0.7329757,61.9231,3.0,66.22219
52.777954,67.58529,50.6,78.899025
-36.88095,38.64429,-36.8,42.040913
55.50804,-129.18552,54.2,219.75162
-72.095024,158.37984,-78.2,154.21304
-32.206596,-13.18982,-33.6,347.13385
31.280073,91.461296,34.6,109.51194
-4.987681,-172.67609,-0.9,174.86307
-65.3075,3.4636228,-57.7,2.0418575
-2.843276,79.80389,-5.4,83.09885
52.131138,94.07258,45.0,87.896904
-33.2295,68.37153,-36.2,86.119774
65.98995,84.69658,62.4,74.518105
-51.57747,-7.000778,-49.9,351.5228
61.540886,-81.24422,58.4,262.50134
-51.3816,-88.71971,-43.5,270.52527
-57.02858,-42.06099,-57.0,313.58185
-5.096642,-128.03072,-30.0,230.3044
-78.20813,2.976147,-79.3,8.131455
16.409716,-44.40201,22.8,310.98923
-68.78223,-35.216736,-66.7,325.45193
1.186707,-18.376974,0.4,335.36697
46.169025,149.74736,51.3,152.13596
-50.13173,103.76346,-58.3,106.85715
-58.031456,-105.11614,-70.7,234.61752
70.79911,78.716156,67.8,56.592228
43.875374,173.46661,42.8,178.80466
26.196568,65.91311,29.2,66.73867
32.727505,-81.21551,33.2,264.63617
45.73945,145.04214,-80.7,257.89362
-26.361856,102.31723,-31.0,110.448006
-68.13426,-1.8297038,-61.0,7.34353
-71.25918,-163.65161,-77.9,158.99834
-64.3064,129.28859,-85.8,155.68207
19.32929,-100.39874,-89.0,267.716
59.91956,-65.54924,61.3,293.73325
-68.37424,-112.47915,-81.6,270.44675
22.014297,183.9626,21.6,203.53806
-64.66984,-74.045906,-68.9,292.12115
-61.721302,-44.588024,86.5,119.85625
17.42175,-128.62155,12.3,228.7623
0.6292124,-3.7365754,-8.07e-13,344.8259
76.99134,-109.43961,85.9,28.465256
-38.055466,88.11432,-57.1,119.463875
7.62895,-3.0338004,12.8,357.7099
-44.35091,-40.155506,-41.7,309.61572
55.561237,-45.2387,55.0,305.90643
-16.83825,69.57514,-16.0,78.91304
59.487564,-134.19954,67.0,211.91971
70.2557,-6.101998,71.8,352.4528
-36.61262,191.73448,-39.0,214.4442
36.74775,-80.141075,39.8,269.01254
-56.325424,88.062515,-89.1,260.11948
-0.27173644,-67.18924,-1.1,285.1818
63.913883,-79.589516,66.8,277.55167
66.62944,133.62822,69.7,149.41437
-19.859436,46.21466,-19.9,57.188988
27.07037,87.466934,29.6,93.81138
-31.7935,-136.5335,-35.7,222.80872
-51.924377,156.61342,-50.3,170.29364
-37.50635,34.10229,-44.0,38.419956
-17.52817,180.80042,-18.2,182.41304
-0.20018923,-78.295944,5.4,262.43146
-64.05978,11.940999,-66.2,0.3776461
-3.815803,100.536934,-31.4,112.037125
29.288876,72.89188,84.4,67.5365
-7.5809617,56.46628,-11.0,65.06912
-48.207233,45.226723,-49.2,59.99911
-0.07451482,134.41185,-0.6,121.1734
