               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  32,            0.018179,            0.017117,           0.0032447,             0.74544,             0.61882,             0.82398,             0.29644,            0.029309,            0.028749,            0.010815,           0.0084655,           0.0084655,           0.0084655
                  33,            0.018995,            0.017216,           0.0029045,             0.50137,             0.90965,             0.83012,             0.33604,             0.02888,            0.030039,            0.013307,            0.008416,            0.008416,            0.008416
                  34,            0.018008,            0.017027,           0.0029068,             0.45528,              0.7165,             0.64765,             0.22676,            0.037368,             0.03365,            0.024023,           0.0083665,           0.0083665,           0.0083665
                  35,            0.017723,            0.016941,           0.0025537,             0.46957,             0.90625,             0.82098,             0.40108,            0.026234,            0.031265,            0.029455,            0.008317,            0.008317,            0.008317
                  36,            0.018187,            0.017237,           0.0032726,             0.90001,             0.80757,             0.93554,             0.66804,            0.012761,            0.016564,           0.0041831,           0.0082675,           0.0082675,           0.0082675
                  37,            0.018128,              0.0171,           0.0031147,             0.96292,               0.892,             0.94417,             0.67294,            0.011684,            0.016595,           0.0021808,            0.008218,            0.008218,            0.008218
                  38,            0.017642,            0.016986,           0.0027678,              0.7707,             0.74242,             0.91717,             0.55283,            0.017614,            0.019136,            0.005171,           0.0081685,           0.0081685,           0.0081685
                  39,            0.017757,            0.016943,           0.0029015,              0.5016,             0.88752,             0.84342,             0.41207,            0.024008,            0.025967,            0.012886,            0.008119,            0.008119,            0.008119
                  40,            0.017117,            0.016477,           0.0025646,             0.43482,             0.84025,             0.77498,             0.36868,            0.026741,            0.026807,            0.021739,           0.0080695,           0.0080695,           0.0080695
                  41,            0.017367,            0.016644,           0.0029011,             0.48177,             0.91539,             0.87063,             0.46065,            0.022884,            0.025218,            0.016142,             0.00802,             0.00802,             0.00802
                  42,            0.017139,            0.016541,           0.0022009,             0.49238,             0.93025,             0.89893,             0.54768,            0.017842,            0.023993,            0.013596,           0.0079705,           0.0079705,           0.0079705
                  43,            0.017227,            0.016548,           0.0023549,             0.53603,             0.95202,             0.92331,             0.57372,            0.016065,            0.020238,            0.011427,            0.007921,            0.007921,            0.007921
                  44,            0.016924,            0.016705,           0.0021767,             0.51939,             0.91498,             0.84514,             0.51683,            0.020206,            0.022277,            0.016092,           0.0078715,           0.0078715,           0.0078715
                  45,            0.016432,            0.015919,           0.0021871,             0.39322,              0.8135,             0.69394,             0.33478,            0.030119,            0.028477,            0.030887,            0.007822,            0.007822,            0.007822
                  46,            0.015777,            0.016213,           0.0022363,             0.44454,             0.85675,              0.7386,             0.38729,             0.02619,            0.027268,            0.025975,           0.0077725,           0.0077725,           0.0077725
                  47,             0.01654,            0.016444,           0.0022412,             0.51329,             0.91097,             0.90301,             0.51939,            0.020198,            0.022381,            0.013043,            0.007723,            0.007723,            0.007723
                  48,            0.016201,            0.016077,           0.0022516,             0.54262,             0.92573,             0.91038,             0.59733,            0.018036,            0.021596,              0.0135,           0.0076735,           0.0076735,           0.0076735
                  49,            0.015717,            0.015697,           0.0018727,             0.45532,             0.90206,             0.77503,             0.37399,            0.023468,            0.026702,            0.025261,            0.007624,            0.007624,            0.007624
                  50,              0.0154,            0.015743,           0.0019042,             0.48912,             0.89281,             0.86933,             0.51245,            0.019903,            0.022953,             0.01907,           0.0075745,           0.0075745,           0.0075745
                  51,            0.016233,             0.01644,           0.0022051,             0.80612,             0.76878,             0.93259,             0.67293,             0.01442,             0.01765,           0.0053995,            0.007525,            0.007525,            0.007525
                  52,             0.01602,             0.01586,           0.0018683,             0.52829,             0.90268,             0.87989,             0.56126,            0.018542,            0.019322,            0.011546,           0.0074755,           0.0074755,           0.0074755
                  53,            0.015935,            0.015941,           0.0021712,             0.65124,             0.78079,             0.90759,             0.52055,            0.020667,            0.022985,           0.0081698,            0.007426,            0.007426,            0.007426
                  54,            0.015335,            0.015866,           0.0019678,              0.6656,             0.79123,             0.92888,             0.54639,            0.019546,            0.021687,            0.007661,           0.0073765,           0.0073765,           0.0073765
                  55,            0.014327,            0.015252,            0.002004,             0.53897,             0.90008,             0.88953,             0.52311,            0.020701,            0.022644,            0.014117,            0.007327,            0.007327,            0.007327
                  56,            0.014538,            0.014984,           0.0019635,             0.50313,               0.875,             0.85425,             0.42417,            0.025145,            0.025211,            0.015296,           0.0072775,           0.0072775,           0.0072775
                  57,            0.015031,            0.015652,           0.0019187,             0.38853,             0.73841,             0.65862,              0.3057,            0.028174,            0.030045,            0.029794,            0.007228,            0.007228,            0.007228
                  58,            0.014494,             0.01567,           0.0019899,             0.44489,             0.82684,              0.8115,             0.42693,            0.024147,            0.027227,            0.022696,           0.0071785,           0.0071785,           0.0071785
                  59,            0.014433,            0.015382,           0.0018654,             0.52774,             0.89689,             0.89332,             0.53186,            0.020278,             0.02224,            0.016308,            0.007129,            0.007129,            0.007129
                  60,            0.015023,            0.015555,           0.0017321,             0.50476,             0.92847,             0.82246,             0.49514,            0.019111,            0.022742,            0.016069,           0.0070795,           0.0070795,           0.0070795
                  61,            0.015023,            0.015312,           0.0017364,             0.55637,             0.88093,             0.86505,             0.55191,             0.01758,            0.022504,            0.013147,             0.00703,             0.00703,             0.00703
                  62,            0.014821,            0.015275,           0.0016456,             0.53243,             0.92025,             0.87153,             0.53277,             0.01903,            0.024732,            0.015767,           0.0069805,           0.0069805,           0.0069805
                  63,             0.01443,             0.01521,           0.0014003,             0.46588,             0.82325,              0.8216,             0.43153,            0.023304,            0.026668,            0.023437,            0.006931,            0.006931,            0.006931
                  64,            0.013127,            0.014525,           0.0017851,             0.41611,             0.80629,             0.79458,              0.4424,            0.024364,            0.028288,            0.026543,           0.0068815,           0.0068815,           0.0068815
                  65,            0.013491,            0.014898,           0.0019473,             0.54702,             0.91837,             0.92975,             0.60032,            0.017053,            0.018729,            0.011021,            0.006832,            0.006832,            0.006832
                  66,             0.01424,            0.015245,           0.0016238,             0.78988,             0.62309,             0.92406,             0.64266,            0.016552,            0.018497,            0.010735,           0.0067825,           0.0067825,           0.0067825
                  67,            0.014355,            0.015318,           0.0016135,             0.76299,             0.70823,             0.93884,             0.66785,            0.014078,            0.017343,           0.0076048,            0.006733,            0.006733,            0.006733
                  68,            0.013604,            0.014962,           0.0016225,             0.51071,             0.90175,             0.86423,             0.48617,            0.021042,            0.025847,            0.021739,           0.0066835,           0.0066835,           0.0066835
                  69,            0.013539,            0.014919,           0.0014361,             0.48769,             0.81074,             0.80331,             0.40942,            0.024266,            0.026366,            0.028644,            0.006634,            0.006634,            0.006634
                  70,            0.013325,            0.014641,           0.0016903,             0.55491,             0.89852,             0.93028,             0.55868,            0.019633,            0.022881,            0.011085,           0.0065845,           0.0065845,           0.0065845
                  71,            0.013691,             0.01536,           0.0016646,             0.44627,             0.77225,             0.73349,             0.35485,            0.028392,            0.029669,            0.027339,            0.006535,            0.006535,            0.006535
                  72,            0.013429,             0.01453,           0.0016547,             0.47546,              0.8426,              0.8519,             0.47722,            0.022693,            0.026115,             0.01958,           0.0064855,           0.0064855,           0.0064855
                  73,            0.013747,            0.014935,           0.0014637,             0.49223,             0.83767,             0.85928,             0.49541,             0.02357,            0.024634,            0.018879,            0.006436,            0.006436,            0.006436
                  74,             0.01275,            0.014457,           0.0015278,             0.37719,             0.71111,             0.69721,             0.37335,            0.028638,            0.029397,            0.033122,           0.0063865,           0.0063865,           0.0063865
                  75,            0.013435,            0.014592,           0.0014385,             0.45056,             0.72933,             0.71547,             0.35949,             0.02934,            0.027733,            0.033308,            0.006337,            0.006337,            0.006337
                  76,            0.013084,            0.014742,            0.001531,             0.44574,             0.80033,             0.80438,              0.4102,            0.026144,            0.026075,            0.025128,           0.0062875,           0.0062875,           0.0062875
                  77,            0.013149,            0.014855,           0.0015606,             0.53538,               0.881,             0.91291,             0.55949,             0.02043,            0.022296,            0.012282,            0.006238,            0.006238,            0.006238
                  78,            0.012415,              0.0142,           0.0014616,             0.80199,             0.63715,             0.93946,             0.60368,            0.016866,            0.021656,           0.0085648,           0.0061885,           0.0061885,           0.0061885
                  79,            0.012867,             0.01433,           0.0015104,             0.39337,             0.74176,             0.74026,             0.39518,            0.026806,            0.028101,            0.030128,            0.006139,            0.006139,            0.006139
                  80,            0.012752,            0.014271,           0.0013854,             0.37768,             0.76307,             0.72972,             0.37918,            0.025627,            0.028966,            0.030683,           0.0060895,           0.0060895,           0.0060895
                  81,            0.013117,            0.014563,           0.0014251,             0.36266,             0.75175,             0.69259,             0.36737,            0.028134,            0.029934,            0.030174,             0.00604,             0.00604,             0.00604
                  82,            0.012845,            0.014176,           0.0013208,             0.33443,               0.682,             0.65249,             0.34694,            0.029598,            0.030762,            0.036182,           0.0059905,           0.0059905,           0.0059905
                  83,            0.012107,            0.014114,           0.0015327,             0.46724,             0.84592,             0.85106,             0.47442,            0.024534,            0.025389,            0.020486,            0.005941,            0.005941,            0.005941
                  84,            0.012442,            0.013441,           0.0015078,              0.5248,              0.9079,             0.91166,             0.56433,             0.01832,            0.022768,             0.01427,           0.0058915,           0.0058915,           0.0058915
                  85,            0.012673,            0.014596,           0.0014303,             0.49891,             0.88478,             0.90593,             0.54029,            0.020388,            0.023292,            0.017046,            0.005842,            0.005842,            0.005842
                  86,            0.012681,            0.014145,           0.0013227,             0.51622,             0.89183,             0.91437,             0.55056,            0.020256,            0.023387,            0.017028,           0.0057925,           0.0057925,           0.0057925
                  87,            0.012042,            0.014174,           0.0014247,             0.50372,             0.84873,             0.88357,             0.49252,            0.021976,            0.024766,            0.024612,            0.005743,            0.005743,            0.005743
                  88,            0.012432,            0.013979,           0.0013399,             0.48738,             0.90717,             0.90049,             0.52676,            0.021115,            0.026134,            0.020889,           0.0056935,           0.0056935,           0.0056935
                  89,            0.011899,            0.013779,           0.0012606,             0.52002,             0.87398,             0.89814,             0.51211,            0.022081,            0.026068,            0.020384,            0.005644,            0.005644,            0.005644
                  90,             0.01223,            0.014128,           0.0015661,             0.51005,              0.9155,             0.90657,             0.54049,            0.019335,            0.023299,             0.01306,           0.0055945,           0.0055945,           0.0055945
                  91,            0.011494,            0.013776,           0.0013257,             0.52507,             0.91093,               0.906,             0.56197,            0.019336,            0.023064,            0.012908,            0.005545,            0.005545,            0.005545
                  92,            0.011744,            0.013991,           0.0015049,              0.4896,             0.85739,             0.87636,             0.50697,            0.022475,            0.026194,            0.022345,           0.0054955,           0.0054955,           0.0054955
                  93,            0.011746,            0.013491,           0.0014641,             0.47169,             0.89725,             0.87389,             0.45892,            0.024003,            0.025033,            0.019349,            0.005446,            0.005446,            0.005446
                  94,            0.011716,             0.01405,            0.001249,             0.47861,               0.836,             0.86242,             0.47836,            0.023539,             0.02561,             0.02198,           0.0053965,           0.0053965,           0.0053965
                  95,            0.011896,            0.013814,           0.0014344,             0.50747,              0.8945,             0.90036,             0.53212,            0.020775,            0.023033,            0.015468,            0.005347,            0.005347,            0.005347
                  96,            0.010846,            0.013345,            0.001209,             0.44659,              0.8545,             0.84833,             0.46387,            0.023471,            0.025967,            0.022335,           0.0052975,           0.0052975,           0.0052975
                  97,            0.011453,            0.013546,           0.0011557,               0.518,             0.90575,             0.90282,             0.53693,            0.020436,            0.024418,            0.012237,            0.005248,            0.005248,            0.005248
                  98,            0.011844,            0.013617,           0.0011143,             0.50008,                0.89,             0.89283,             0.50186,            0.021723,             0.02638,            0.020394,           0.0051985,           0.0051985,           0.0051985
                  99,            0.011337,            0.013524,           0.0012183,             0.45639,             0.85889,             0.83748,             0.41885,            0.025252,            0.028843,            0.022698,            0.005149,            0.005149,            0.005149
                 100,            0.011116,            0.013651,           0.0011951,             0.50268,             0.90325,             0.89736,             0.51011,            0.021101,            0.025027,            0.019139,           0.0050995,           0.0050995,           0.0050995
                 101,            0.011384,            0.013592,           0.0012953,              0.4996,              0.9135,             0.89614,             0.50986,            0.021581,            0.025844,            0.016946,             0.00505,             0.00505,             0.00505
                 102,               0.011,            0.013613,           0.0011867,             0.82023,             0.63016,             0.94122,             0.63572,            0.015436,            0.020145,           0.0095607,           0.0050005,           0.0050005,           0.0050005
                 103,            0.011014,            0.013469,            0.001259,             0.50932,             0.91166,             0.91147,              0.5664,            0.018328,            0.022334,            0.013094,            0.004951,            0.004951,            0.004951
                 104,            0.010852,            0.013203,           0.0011884,             0.51025,             0.91125,              0.9114,             0.55711,            0.018899,            0.023531,            0.017296,           0.0049015,           0.0049015,           0.0049015
                 105,            0.011048,            0.013089,           0.0012408,             0.83863,             0.76018,              0.9452,             0.66732,            0.013807,            0.018039,           0.0057683,            0.004852,            0.004852,            0.004852
                 106,            0.010706,            0.013185,           0.0013829,             0.80725,             0.61858,             0.93694,             0.61585,            0.017188,            0.021106,           0.0095506,           0.0048025,           0.0048025,           0.0048025
                 107,            0.010535,            0.013159,           0.0012095,             0.47932,             0.91139,             0.88062,             0.49729,            0.021621,            0.028082,            0.021446,            0.004753,            0.004753,            0.004753
                 108,            0.010065,            0.012826,           0.0011476,             0.50467,             0.93075,             0.90464,             0.54181,            0.019351,            0.023892,            0.014142,           0.0047035,           0.0047035,           0.0047035
                 109,            0.011154,            0.013482,            0.001159,             0.50589,             0.93399,             0.89362,             0.51323,            0.020824,            0.024372,            0.015807,            0.004654,            0.004654,            0.004654
                 110,            0.010174,             0.01308,           0.0011331,             0.49231,             0.92366,             0.88488,             0.50973,            0.021775,            0.025326,            0.018881,           0.0046045,           0.0046045,           0.0046045
                 111,            0.010907,            0.013244,           0.0011714,             0.45683,              0.8935,             0.85196,             0.48317,            0.022684,            0.026544,            0.021355,            0.004555,            0.004555,            0.004555
                 112,            0.010136,            0.012966,           0.0011026,             0.50078,              0.9157,              0.8982,             0.52442,            0.022324,            0.024228,            0.017408,           0.0045055,           0.0045055,           0.0045055
                 113,            0.010632,            0.012944,           0.0011598,             0.46202,             0.88039,             0.83637,             0.45329,            0.024996,            0.027932,            0.028072,            0.004456,            0.004456,            0.004456
                 114,            0.010562,            0.013243,           0.0012226,             0.51655,              0.9421,             0.90941,             0.54455,            0.019524,            0.024194,            0.018738,           0.0044065,           0.0044065,           0.0044065
                 115,            0.010529,            0.013486,           0.0011127,             0.51391,             0.94876,             0.92932,             0.54895,            0.019923,            0.024791,            0.014521,            0.004357,            0.004357,            0.004357
                 116,            0.010297,            0.013014,           0.0010897,             0.52225,              0.9425,             0.92237,             0.57031,            0.019862,            0.023746,            0.015574,           0.0043075,           0.0043075,           0.0043075
                 117,            0.010445,            0.013082,           0.0010438,             0.51961,             0.93168,             0.91935,             0.57998,            0.017288,            0.021526,            0.012193,            0.004258,            0.004258,            0.004258
                 118,            0.010208,            0.013039,           0.0010199,             0.51151,             0.93292,             0.90249,              0.5334,             0.01959,            0.023906,            0.015131,           0.0042085,           0.0042085,           0.0042085
                 119,            0.010022,            0.012653,           0.0010343,             0.50279,             0.92023,             0.90446,             0.52016,            0.021234,            0.026533,            0.020887,            0.004159,            0.004159,            0.004159
                 120,              0.0104,             0.01311,           0.0009577,             0.49267,             0.92825,             0.88099,             0.49683,             0.02303,            0.026127,            0.020402,           0.0041095,           0.0041095,           0.0041095
                 121,            0.009895,            0.012514,          0.00098693,             0.49918,             0.92844,             0.90386,             0.54661,            0.019984,            0.025117,            0.018938,             0.00406,             0.00406,             0.00406
                 122,            0.010102,            0.012659,           0.0011214,             0.50535,              0.9375,             0.90385,             0.53499,            0.020392,            0.025481,            0.019056,           0.0040105,           0.0040105,           0.0040105
                 123,            0.010105,            0.012744,          0.00098662,             0.52486,             0.94273,             0.93357,             0.57521,            0.018706,            0.023631,            0.014567,            0.003961,            0.003961,            0.003961
                 124,           0.0097651,            0.012659,          0.00086043,             0.53542,             0.94529,             0.93927,             0.60429,            0.016852,            0.023422,            0.013176,           0.0039115,           0.0039115,           0.0039115
                 125,             0.01028,            0.012646,          0.00092109,             0.85511,             0.58968,             0.94515,             0.61082,            0.015623,            0.021648,           0.0092611,            0.003862,            0.003862,            0.003862
                 126,           0.0092444,             0.01243,          0.00095366,             0.51556,             0.94539,             0.92006,             0.56382,            0.018514,            0.025571,            0.017582,           0.0038125,           0.0038125,           0.0038125
                 127,           0.0098949,            0.012845,          0.00076836,             0.51822,               0.939,             0.92405,             0.57812,            0.019317,            0.025229,            0.013274,            0.003763,            0.003763,            0.003763
                 128,           0.0098472,            0.012805,          0.00095199,              0.5052,             0.94239,             0.91613,             0.55601,            0.019128,            0.026413,            0.014726,           0.0037135,           0.0037135,           0.0037135
                 129,           0.0096487,            0.012638,          0.00099138,             0.49357,               0.928,             0.90266,             0.53185,            0.020908,            0.026621,            0.019407,            0.003664,            0.003664,            0.003664
                 130,           0.0094332,            0.012527,          0.00086217,             0.48641,             0.92507,             0.90219,             0.56168,            0.018949,            0.025329,             0.01961,           0.0036145,           0.0036145,           0.0036145
                 131,           0.0092936,            0.012187,          0.00086859,             0.51539,             0.94275,             0.92758,             0.58569,            0.016822,            0.022473,            0.013175,            0.003565,            0.003565,            0.003565
                 132,           0.0098894,            0.012476,           0.0010058,                0.49,             0.91173,             0.90264,             0.54251,            0.020393,            0.024911,            0.020491,           0.0035155,           0.0035155,           0.0035155
                 133,           0.0096376,            0.012698,          0.00096077,             0.50096,               0.927,             0.90889,             0.56463,            0.017814,            0.023723,            0.017412,            0.003466,            0.003466,            0.003466
                 134,           0.0097214,            0.012367,           0.0008643,             0.51505,             0.93359,             0.92336,             0.59026,            0.017214,            0.022621,             0.01243,           0.0034165,           0.0034165,           0.0034165
                 135,             0.00958,            0.013048,          0.00094265,             0.47519,             0.91128,             0.89371,             0.54747,             0.01906,            0.024238,            0.019306,            0.003367,            0.003367,            0.003367
                 136,           0.0092922,            0.012337,          0.00099555,             0.49001,             0.92475,              0.8982,             0.53548,            0.019554,            0.024176,            0.020664,           0.0033175,           0.0033175,           0.0033175
                 137,           0.0097332,            0.012947,          0.00086349,             0.49386,                0.92,             0.90081,             0.54068,            0.018296,            0.023591,             0.01792,            0.003268,            0.003268,            0.003268
