               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.068182,             0.33203,           0.0013432,            0.020975,            0.062925,            0.012264,           0.0040497,            0.070304,             0.34176,           0.0014009,            0.008317,            0.008317,            0.008317
                  36,            0.068661,             0.32984,           0.0012381,            0.023117,             0.06935,            0.016772,           0.0056053,            0.068676,             0.34624,           0.0014015,           0.0082675,           0.0082675,           0.0082675
                  37,            0.068715,             0.33015,           0.0013447,            0.014058,            0.042175,           0.0080177,           0.0026302,            0.071442,             0.35243,           0.0014129,            0.008218,            0.008218,            0.008218
                  38,            0.068491,             0.32964,           0.0013295,             0.02785,             0.08355,              0.0192,           0.0064105,               0.067,             0.34416,           0.0014047,           0.0081685,           0.0081685,           0.0081685
                  39,            0.068425,             0.32749,           0.0013166,              0.0161,              0.0483,            0.010065,           0.0035733,            0.070579,             0.34958,           0.0014146,            0.008119,            0.008119,            0.008119
                  40,            0.068259,             0.33007,           0.0012407,            0.019008,            0.057025,             0.01146,           0.0037603,            0.069871,             0.34637,           0.0014042,           0.0080695,           0.0080695,           0.0080695
                  41,            0.068479,             0.32904,           0.0013193,            0.017992,            0.053975,            0.010425,           0.0035011,            0.070899,             0.34968,           0.0014126,             0.00802,             0.00802,             0.00802
                  42,            0.068555,             0.32922,           0.0013494,            0.014458,            0.043375,           0.0084387,           0.0027671,            0.071308,             0.36063,           0.0014288,           0.0079705,           0.0079705,           0.0079705
                  43,            0.068332,             0.33188,           0.0013661,           0.0096583,            0.028975,           0.0055273,            0.001777,            0.073403,             0.35985,           0.0014238,            0.007921,            0.007921,            0.007921
                  44,            0.068179,             0.32817,            0.001309,            0.017225,            0.051675,            0.012268,           0.0039977,             0.06998,             0.35667,           0.0014161,           0.0078715,           0.0078715,           0.0078715
                  45,            0.067956,             0.32896,           0.0013499,            0.013867,              0.0416,           0.0076479,           0.0025135,            0.071991,             0.34935,           0.0014155,            0.007822,            0.007822,            0.007822
                  46,            0.068126,             0.33431,             0.00129,            0.031867,              0.0956,            0.026646,           0.0088478,            0.065669,             0.34197,           0.0014053,           0.0077725,           0.0077725,           0.0077725
                  47,            0.068053,             0.33145,           0.0013893,            0.026583,             0.07975,            0.019398,           0.0060524,            0.067367,             0.34246,           0.0014142,            0.007723,            0.007723,            0.007723
                  48,            0.068343,              0.3311,           0.0012563,            0.016483,             0.04945,            0.009754,           0.0033336,            0.070629,             0.35461,           0.0014112,           0.0076735,           0.0076735,           0.0076735
                  49,            0.068392,             0.33005,           0.0013247,            0.024792,            0.074375,            0.016381,           0.0055847,            0.067707,             0.34654,           0.0014078,            0.007624,            0.007624,            0.007624
                  50,             0.06766,             0.32978,           0.0012901,            0.021642,            0.064925,            0.013235,            0.004275,            0.068888,             0.34902,           0.0014089,           0.0075745,           0.0075745,           0.0075745
                  51,            0.068251,             0.32806,           0.0013581,            0.026575,            0.079725,            0.018357,            0.005947,             0.06756,             0.34512,           0.0014123,            0.007525,            0.007525,            0.007525
                  52,            0.068042,             0.32686,           0.0013043,            0.023475,            0.070425,            0.016798,           0.0053167,            0.068867,             0.34231,           0.0013926,           0.0074755,           0.0074755,           0.0074755
                  53,            0.068015,             0.32797,           0.0013174,             0.01305,             0.03915,           0.0079647,           0.0025267,            0.071648,             0.35219,           0.0014089,            0.007426,            0.007426,            0.007426
                  54,            0.067695,             0.32886,            0.001325,            0.012117,             0.03635,           0.0072232,           0.0023795,            0.072139,             0.36472,           0.0014139,           0.0073765,           0.0073765,           0.0073765
                  55,            0.067863,              0.3285,           0.0012727,            0.026246,             0.05225,            0.017922,           0.0057384,            0.069276,             0.35563,            0.001417,            0.007327,            0.007327,            0.007327
