Pred_inc,Pred_PA,Real_inc,Real_PA
-72.22639,97.387344,-77.2,113.03572
50.24939,38.9229,59.4,38.57639
-52.70313,-89.49672,-41.3,267.44788
60.26888,-52.199635,70.9,306.36465
28.851149,76.757706,30.3,71.09694
-59.612255,-100.42624,-60.4,260.14944
-62.423683,93.86576,-68.9,115.04569
-22.691423,-52.791958,-24.4,308.60373
-66.15165,-142.2938,-87.0,167.12956
-71.88584,15.745284,-70.3,16.12051
65.02789,-159.11232,70.6,194.88106
18.62934,-0.007329203,19.9,356.10263
-7.069235,58.433323,-7.9,63.951088
22.92366,-0.169036,29.5,357.58548
-77.22384,29.865143,-87.3,26.705746
-58.287743,22.027796,-59.5,29.588972
64.14888,12.550034,78.8,0.44923297
60.240658,-70.34831,64.5,278.30823
-1.7678907,-93.98332,-3.5,253.51799
23.013382,67.943954,24.2,62.241924
8.204349,111.103745,9.1,115.41431
4.3090935,-125.08195,2.4,221.02733
-53.51032,62.957695,-48.8,82.17957
71.148315,-153.79414,-88.6,306.61105
52.628727,136.29684,52.7,145.08879
57.158127,161.17128,58.6,166.99525
-51.421635,151.49521,-55.2,165.1719
44.192577,-176.02461,50.7,174.96722
-68.422424,-75.577644,82.5,242.6692
58.857094,146.60959,67.4,127.330414
61.433365,78.132065,70.3,69.54238
-27.612366,-37.85868,-29.7,320.32602
-71.49427,-118.746124,75.9,211.65132
51.896965,-120.0528,49.4,232.98965
-55.833046,24.533342,-55.6,29.997967
61.348705,-162.98473,77.2,161.35353
46.05952,-94.62134,47.2,244.27614
68.895424,25.97048,-88.9,55.605747
52.865192,145.55835,55.6,135.09363
14.7332,-130.23509,16.9,218.9585
-19.009089,14.553114,-19.1,14.973204
-19.250309,-115.60497,-23.6,239.39519
41.4667,-127.499504,45.3,221.71953
64.22593,101.50607,67.6,81.83941
27.40436,-89.658485,29.9,262.48688
-60.44379,-22.108864,-61.0,355.16373
66.97186,-95.66801,78.8,291.57785
-72.93813,53.544895,-85.4,13.810164
24.523058,1.9856626,26.7,359.4059
68.01731,43.2335,73.1,65.483604
79.36137,-122.06174,87.4,19.264582
-63.701,122.220955,-67.5,137.27054
73.97724,-74.21562,-88.2,110.737564
76.53585,-158.1072,85.7,238.60483
-45.206337,-138.50644,-47.3,220.20537
68.886154,82.11134,78.5,76.14624
76.09419,-19.062967,78.5,346.29364
36.969246,-30.066557,33.8,334.6952
-27.443794,83.15373,-28.2,92.76523
47.65307,80.03823,44.4,67.9509
-77.67296,-37.894085,-86.4,4.418806
47.284065,-126.158005,57.2,230.46329
-61.423714,-105.93207,-62.7,274.02216
21.677847,-134.41173,23.3,215.33224
68.53392,-68.51406,82.3,291.02472
-31.571438,126.31197,-30.5,128.80722
74.35618,64.11889,-85.7,135.05978
52.562176,81.29834,61.5,85.28305
-47.68635,112.909256,-48.1,126.35257
56.60503,165.139,70.3,177.56831
-68.95031,-41.73903,-74.4,333.70578
62.601734,154.01346,69.3,153.39632
62.169823,-53.261242,76.1,305.40656
63.858906,20.014511,76.1,17.937008
-75.0474,-141.61995,78.6,203.98694
-69.94165,36.63783,-77.1,70.662346
-9.9410925,-115.49053,-8.9,244.27362
12.142341,139.9357,13.4,150.23134
22.62822,37.651512,27.6,34.15058
16.612116,68.78577,17.2,67.4971
11.900242,-129.49759,13.4,223.67111
34.807655,-13.482091,39.2,335.34216
-26.238071,-134.6262,-26.7,216.05832
11.904809,139.14354,12.3,148.5324
50.432224,2.6870594,56.6,355.71844
48.978363,-101.14673,52.0,249.81314
-7.930727,-142.19449,-12.0,208.38148
16.58009,-145.61917,14.9,205.87582
-1.9537394,49.706978,-2.8,41.042484
-74.88428,-65.408295,87.5,209.11258
-28.068663,-107.90063,-32.5,252.25475
3.3114822,-139.34892,5.7,214.27853
-11.569486,116.26651,-19.3,118.617874
40.318497,-162.72572,42.3,176.48349
4.559127,35.571213,31.2,34.476856
64.79978,60.52396,72.3,36.99781
-45.486004,148.43465,-49.0,158.77591
67.631485,8.438569,73.7,352.3885
72.90701,11.76399,79.0,329.57596
-44.116413,-3.308143,-44.4,358.68082
43.21271,-63.37446,44.3,283.58603
-58.685364,-79.94784,-61.5,281.1766
-68.95833,127.33622,-74.2,125.818535
7.434024,-41.917175,28.9,308.68036
63.035038,-56.15682,79.1,308.62888
-32.11884,45.246624,-35.8,52.890907
1.688224,-125.80171,2.9,215.71173
9.995568,-101.54655,9.7,247.72835
-49.572544,-100.68221,-54.2,270.18683
2.8473847,-15.19563,3.1,349.2568
-28.271944,-6.8493767,-33.1,353.34634
27.729519,61.242077,30.5,51.706635
-58.85729,-67.08183,-61.9,295.3218
-65.01999,69.704025,-62.9,71.92398
-73.91822,-147.1004,-80.3,192.7701
-41.13211,118.3751,-44.8,135.96678
38.994118,39.09864,42.4,35.891697
8.777034,-90.20078,9.4,264.32843
18.952873,-63.44446,22.8,289.98108
48.45458,-7.3223176,49.7,344.53476
5.448819,21.93201,7.0,24.255838
45.938538,-50.985027,48.9,295.36658
-54.411404,-119.16969,-51.4,266.04208
23.141016,28.808651,24.7,28.68292
45.58708,85.54709,60.1,80.913445
-22.658394,148.32365,-24.4,160.14502
44.914963,56.461388,47.0,47.975758
-10.737031,-3.6408224,-8.7,353.9763
7.4948845,23.404793,11.1,20.380749
-24.656414,-147.11206,-27.0,177.1329
60.075382,-120.11323,69.8,235.40579
21.710682,53.009335,24.5,51.716595
42.91201,170.82556,46.3,158.64297
-74.87693,94.765434,-83.3,97.18426
-63.38865,-18.96224,75.1,348.154
11.233279,-98.5989,-12.6,257.29004
79.1423,-8.427662,84.8,20.707985
26.041904,-126.076035,27.0,221.45464
57.52257,-93.529205,57.8,248.86232
-50.800865,-1.0421554,-50.4,8.235363
39.710556,-135.44853,43.0,208.80113
-66.75486,-79.880005,-87.2,162.80281
-42.623005,-131.96779,-48.2,222.18343
0.54235536,19.081396,0.8,18.572796
10.780297,-70.688225,11.3,295.8119
-68.00406,-1.9223138,-69.9,354.63058
8.804664,112.87171,11.2,120.731514
-17.505085,-79.01713,-21.9,285.77216
-20.673216,115.06164,-23.1,123.6308
-69.30039,137.0675,-70.7,135.11688
-16.724674,-44.096043,-17.6,322.4096
4.8491135,13.418244,5.6,14.295843
11.314077,-130.00508,12.6,218.0287
29.292574,66.74082,32.7,62.39786
44.948997,-34.770042,52.5,317.35324
-52.444157,-7.3140125,-51.6,357.2189
49.726723,30.853436,51.8,32.488968
33.44966,-122.84339,33.2,226.55136
-72.12305,-86.92371,-78.8,306.2653
0.52184975,-100.42788,0.6,258.3115
-16.785313,-26.914503,-15.9,335.42578
57.933018,-96.612465,62.1,244.20084
-42.336727,102.240715,-43.8,107.51918
-7.513651,43.362007,-6.9,43.904453
-70.493065,63.61889,-74.0,83.59381
47.584637,-143.18256,54.3,208.02039
