Pred_inc,Pred_PA,Real_inc,Real_PA
28.89573,134.83582,-57.4,174.72845
13.038845,42.093388,6.6,45.25358
-59.86708,-90.1267,-65.8,273.20892
-1.634003,186.65063,-6.0,201.03416
-70.23012,196.14043,72.3,203.6094
71.9647,-121.054886,-76.5,236.22568
22.808243,44.05976,63.8,36.589325
-9.187957,-54.47396,-20.1,311.13168
32.174374,1.7475697,-18.7,7.3916974
-45.194897,141.195,-65.8,181.44678
-68.1215,-34.61237,83.3,318.2744
-9.243165,-5.6436167,-20.5,0.06511002
15.504075,35.29965,64.4,20.24139
-19.007473,-105.37605,-42.4,251.78842
-31.179663,62.64685,-37.7,70.54951
-27.519388,64.45206,-54.8,83.065056
-16.051682,19.245703,-32.9,18.55891
58.159912,135.73228,-58.1,133.59792
14.532422,40.647575,16.2,39.21696
54.831036,-140.94493,69.9,194.19539
-39.182865,193.45105,-53.4,210.28365
-33.60925,86.58451,-43.7,95.82783
1.346125,-39.81333,-2.2,306.7218
23.813171,-108.33776,11.2,213.32742
15.693281,3.3338912,-62.3,19.180796
-20.264755,59.380703,-18.6,55.54308
10.021315,176.6685,72.7,180.12099
2.1572914,106.72451,6.1,129.9321
45.006657,134.58304,-26.6,150.55737
-27.888355,-101.553474,51.0,222.25148
-30.323072,90.68265,-16.8,107.979935
49.78114,147.73521,-72.3,161.6996
46.767487,-157.02426,-87.7,204.53445
41.494415,2.5909302,10.3,14.820755
21.348785,-34.09673,67.5,320.24298
38.72254,-60.92058,24.0,312.02322
-72.44077,-144.46664,88.0,154.6882
-35.348434,-157.8779,52.6,167.0661
73.25583,47.40427,-68.5,81.46537
-9.539604,-186.12646,-38.4,188.09178
-74.96505,-12.908354,-76.8,8.595192
38.826656,-160.6788,26.1,191.83786
82.09465,66.491264,-89.4,72.982155
2.7620723,-133.66353,14.2,233.89978
13.486271,57.434044,-1.5,59.479736
-36.516212,19.205547,85.4,337.05453
-17.397413,102.43999,-16.7,114.86014
-31.26378,-71.601036,-40.3,287.69617
-72.99854,15.867977,-85.3,336.51215
-7.4139414,-55.070034,0.4,255.25475
-74.06761,100.40801,-83.9,161.75954
27.227901,43.835278,57.8,42.261555
34.54369,0.34949967,32.5,0.10117612
-19.456427,89.46271,45.9,86.31297
57.39302,151.58932,42.4,157.8824
53.40948,153.98047,67.7,161.07513
54.40232,-31.35965,-40.6,331.65363
73.76266,43.849808,70.9,44.036037
-41.98372,26.225624,-48.6,32.332634
64.605194,-26.411694,80.7,317.33127
73.64483,67.41969,-86.4,82.44668
-23.686903,146.644,1.1,167.26324
-72.56158,149.11739,85.7,218.51614
52.737762,-35.044918,49.7,319.453
16.977737,-71.53484,27.0,279.51108
39.27172,157.71336,39.6,154.87447
-5.018086,10.116595,13.5,22.463198
-10.178303,-95.509514,5.4,254.41411
78.20276,15.217648,86.6,150.77126
52.23381,-88.468445,65.6,276.663
-18.59965,26.725225,32.1,15.594947
1.7658954,-5.335416,-9.4,1.4335518
2.2061386,0.67607975,-35.2,359.47415
56.038277,-98.31351,48.2,241.98952
67.12768,-21.830614,76.4,324.79837
-51.837105,-43.404606,52.6,304.1147
23.19275,100.404724,24.5,97.915634
0.9391446,-51.94928,1.7,274.73947
21.316975,-51.243607,-25.7,310.77716
-24.039946,8.699969,-16.5,20.444313
-63.28637,-146.10857,69.8,211.43486
36.036,-143.92714,40.7,208.57967
-70.454895,170.59346,-61.0,224.24536
-68.90348,131.18488,-72.2,135.51738
