               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,             0.02019,            0.022604,                   0,             0.63477,             0.62656,             0.57428,             0.23904,            0.016733,            0.018694,                   0,            0.008746,            0.008746,            0.008746
                  40,            0.020244,            0.022367,                   0,             0.60672,             0.59875,              0.5354,             0.19878,            0.017972,            0.018779,                   0,            0.008713,            0.008713,            0.008713
                  41,            0.019741,            0.022357,                   0,             0.58374,              0.5775,             0.48469,             0.16422,            0.019115,            0.018765,                   0,             0.00868,             0.00868,             0.00868
                  42,            0.019736,            0.022623,                   0,             0.62449,             0.61562,             0.56358,             0.22589,            0.017072,            0.018793,                   0,            0.008647,            0.008647,            0.008647
                  43,            0.019918,            0.022744,                   0,             0.64478,             0.63531,             0.58402,             0.22705,            0.016868,            0.018675,                   0,            0.008614,            0.008614,            0.008614
                  44,            0.019835,            0.022144,                   0,             0.62913,             0.62024,             0.56788,              0.2147,            0.017455,             0.01863,                   0,            0.008581,            0.008581,            0.008581
                  45,            0.019986,             0.02257,                   0,              0.6532,             0.64531,             0.60234,             0.24717,            0.016239,            0.018508,                   0,            0.008548,            0.008548,            0.008548
                  46,            0.019808,            0.022292,                   0,             0.61032,              0.6025,              0.5469,             0.21881,            0.017356,            0.018778,                   0,            0.008515,            0.008515,            0.008515
                  47,            0.019895,            0.022064,                   0,             0.63952,                0.63,             0.60005,             0.24335,            0.016729,            0.018604,                   0,            0.008482,            0.008482,            0.008482
                  48,            0.019664,            0.022666,                   0,             0.66487,             0.65531,             0.62281,              0.2636,            0.016345,            0.018641,                   0,            0.008449,            0.008449,            0.008449
                  49,            0.020008,            0.022225,                   0,             0.60537,             0.60531,             0.56847,             0.21958,            0.017203,            0.018898,                   0,            0.008416,            0.008416,            0.008416
                  50,            0.019582,            0.022647,                   0,             0.65788,             0.64781,             0.60853,             0.24002,            0.016671,            0.018429,                   0,            0.008383,            0.008383,            0.008383
                  51,            0.019521,            0.022602,                   0,             0.63985,                0.63,             0.58291,             0.23836,            0.016502,            0.018704,                   0,             0.00835,             0.00835,             0.00835
                  52,            0.019366,            0.022419,                   0,             0.64475,             0.63531,             0.58681,             0.23465,            0.016656,            0.018529,                   0,            0.008317,            0.008317,            0.008317
                  53,             0.01894,            0.022192,                   0,             0.67276,             0.66406,             0.62864,             0.28047,            0.015689,            0.018439,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.019563,            0.022651,                   0,             0.65639,             0.64844,             0.59378,             0.23751,            0.016434,            0.018638,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.019956,            0.021918,                   0,             0.64902,             0.64156,             0.59729,             0.24343,            0.016614,            0.018592,                   0,            0.008218,            0.008218,            0.008218
                  56,            0.019524,            0.022245,                   0,             0.63425,             0.62625,              0.5735,             0.22336,            0.017056,            0.018828,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.019783,            0.021908,                   0,             0.65482,             0.64557,             0.60506,             0.24302,            0.016307,            0.018551,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.019266,             0.02255,                   0,             0.61368,             0.60406,             0.54716,             0.20028,            0.017656,             0.01886,                   0,            0.008119,            0.008119,            0.008119
                  59,              0.0187,            0.022552,                   0,             0.65225,               0.643,             0.60463,             0.24912,            0.016471,            0.018601,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.018907,            0.022177,                   0,             0.64593,             0.63781,             0.60253,             0.24545,             0.01642,            0.018503,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.019344,            0.022399,                   0,             0.65495,             0.64656,             0.59595,             0.24226,             0.01638,            0.018407,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.019133,            0.021972,                   0,             0.63377,             0.62562,             0.58287,              0.2268,             0.01701,            0.018615,                   0,            0.007987,            0.007987,            0.007987
