Pred_inc,Pred_PA,Real_inc,Real_PA
-71.07267,100.6508,-77.2,113.03572
53.779175,50.336292,59.4,38.57639
-41.45808,-91.20103,-41.3,267.44788
67.69536,-48.759987,70.9,306.36465
26.045174,74.01008,30.3,71.09694
-57.39094,-93.69347,-60.4,260.14944
-64.30773,94.91255,-68.9,115.04569
-25.015549,-49.1653,-24.4,308.60373
34.61008,-124.24321,-87.0,167.12956
-63.777184,15.95289,-70.3,16.12051
67.7605,-157.7095,70.6,194.88106
21.316994,-0.9563289,19.9,356.10263
-7.1787953,62.835026,-7.9,63.951088
26.414564,6.1049633,29.5,357.58548
-74.20075,40.882114,-87.3,26.705746
-58.614834,17.741552,-59.5,29.588972
70.85917,9.601162,78.8,0.44923297
60.757103,-66.88392,64.5,278.30823
-2.8405771,-93.62853,-3.5,253.51799
23.811762,64.48623,24.2,62.241924
7.388312,110.20431,9.1,115.41431
3.380007,-123.417595,2.4,221.02733
-51.68986,63.11427,-48.8,82.17957
78.49369,-132.91975,-88.6,306.61105
54.039597,139.45518,52.7,145.08879
59.58988,153.64601,58.6,166.99525
-53.17255,145.84572,-55.2,165.1719
49.6234,175.0402,50.7,174.96722
-64.90963,-81.8564,82.5,242.6692
56.388165,148.14746,67.4,127.330414
64.29329,81.29006,70.3,69.54238
-25.614048,-42.157806,-29.7,320.32602
-68.61896,-111.81915,75.9,211.65132
47.111572,-110.73717,49.4,232.98965
-51.5264,19.372173,-55.6,29.997967
64.73676,-163.41327,77.2,161.35353
45.66854,-98.820625,47.2,244.27614
66.801674,19.108656,-88.9,55.605747
54.717464,144.9751,55.6,135.09363
17.671679,-127.7651,16.9,218.9585
-15.800799,13.474922,-19.1,14.973204
-17.109648,-100.87741,-23.6,239.39519
39.66339,-121.67141,45.3,221.71953
62.457375,95.98474,67.6,81.83941
27.505869,-85.83784,29.9,262.48688
-57.7496,-28.781248,-61.0,355.16373
69.94425,-95.18943,78.8,291.57785
-73.110275,56.53805,-85.4,13.810164
28.59583,4.9193454,26.7,359.4059
67.075584,41.530556,73.1,65.483604
78.44631,-91.94091,87.4,19.264582
-63.09634,119.39623,-67.5,137.27054
66.90899,-18.398558,-88.2,110.737564
75.89107,-150.7568,85.7,238.60483
-44.615135,-142.93466,-47.3,220.20537
75.42049,86.86545,78.5,76.14624
80.940186,-30.932665,78.5,346.29364
32.910164,-26.442547,33.8,334.6952
-24.346659,80.0102,-28.2,92.76523
55.56046,79.616745,44.4,67.9509
-75.405045,-37.45189,-86.4,4.418806
53.499146,-122.044785,57.2,230.46329
-56.34869,-98.286995,-62.7,274.02216
24.51727,-132.90514,23.3,215.33224
67.328224,-72.537544,82.3,291.02472
-27.687414,121.323784,-30.5,128.80722
68.67721,67.1,-85.7,135.05978
54.843716,81.400406,61.5,85.28305
-41.33592,115.73632,-48.1,126.35257
63.72004,167.77817,70.3,177.56831
-68.46579,-51.974667,-74.4,333.70578
70.3508,149.39265,69.3,153.39632
68.296165,-46.216377,76.1,305.40656
65.90287,14.076981,76.1,17.937008
66.29036,-124.36663,78.6,203.98694
-70.56024,31.241663,-77.1,70.662346
-9.032385,-114.1531,-8.9,244.27362
15.491138,145.93356,13.4,150.23134
19.219492,30.897741,27.6,34.15058
16.23016,65.32398,17.2,67.4971
14.495559,-128.34279,13.4,223.67111
36.314972,-13.842492,39.2,335.34216
-26.198526,-135.01651,-26.7,216.05832
10.892196,149.8036,12.3,148.5324
54.930573,0.8210776,56.6,355.71844
50.60174,-94.8231,52.0,249.81314
-10.33065,-141.42523,-12.0,208.38148
13.417637,-149.34224,14.9,205.87582
-1.0080752,53.322037,-2.8,41.042484
-60.268482,-74.73215,87.5,209.11258
-28.104355,-106.264,-32.5,252.25475
5.3195896,-138.97699,5.7,214.27853
-18.167439,109.07384,-19.3,118.617874
47.526215,163.49136,42.3,176.48349
-24.687254,34.69257,31.2,34.476856
64.39601,64.67963,72.3,36.99781
-50.98376,145.03473,-49.0,158.77591
70.67539,5.647064,73.7,352.3885
77.70333,-14.439762,79.0,329.57596
-36.911285,-10.486092,-44.4,358.68082
