Pred_inc,Pred_PA,Real_inc,Real_PA
0.34241223,10.204618,-57.4,111.50654
0.37827203,-100.164444,6.6,245.52612
-1.4005405,7.7317977,-65.8,24.002613
0.4204024,-103.15896,-6.0,247.1561
0.13190508,3.67644,72.3,127.146996
0.36899787,3.9067242,-76.5,125.11673
-0.44883615,-93.73613,63.8,255.99611
0.29713935,-59.5779,-20.1,313.72794
0.37182117,-116.56885,-18.7,247.08458
0.39408833,6.307436,-65.8,22.725441
-0.7541533,6.0019755,83.3,121.79583
0.04117109,9.402735,-20.5,157.0052
-0.6969278,-110.54974,64.4,188.08206
-0.27756596,-104.980194,-42.4,227.81812
-1.1150578,10.756672,-37.7,20.321165
-0.8200087,11.354209,-54.8,103.45538
-0.03814207,9.663263,-32.9,35.89297
0.3728078,-112.79498,-58.1,281.25208
0.38238978,-125.93435,16.2,224.75317
0.18414906,7.130688,69.9,5.662112
-1.0606986,-100.39907,-53.4,291.2727
0.31724,-88.060356,-43.7,184.87071
0.3302086,-1.5528747,-2.2,156.54434
0.35373437,-110.493645,11.2,214.6972
-1.0735288,5.927953,-62.3,141.9319
0.28590402,-58.183437,-18.6,185.78917
-0.32200366,-104.344894,72.7,241.41473
0.38975626,-113.040955,6.1,272.55835
0.3916921,10.336733,-26.6,105.921326
0.08525233,9.684838,51.0,19.172771
-0.30969334,1.762603,-16.8,345.64023
-0.6277749,10.201661,-72.3,89.53197
-0.53609353,-59.528996,-87.7,99.54455
0.33540532,-73.60056,10.3,271.22977
-0.08978386,10.608202,67.5,68.49562
0.21030605,-71.34663,24.0,327.1867
0.17630658,-70.717,88.0,55.992386
0.30212164,5.705124,52.6,106.74691
0.3604707,-90.529755,-68.5,236.98152
0.2530775,-99.067505,-38.4,189.5725
0.3011434,-85.06798,-76.8,215.97691
0.28923732,-112.018394,26.1,241.29083
0.38836557,-40.69228,-89.4,41.912525
0.3164964,-89.83695,14.2,282.43158
0.31219494,-112.96924,-1.5,231.55614
-0.774285,-90.529175,85.4,186.87862
0.39372003,-92.74639,-16.7,252.3417
-0.004303038,-59.7329,-40.3,317.98798
-0.92421454,-88.72152,-85.3,191.4104
0.36401546,-107.83171,0.4,266.0344
0.37155265,4.158495,-83.9,109.53337
-0.48475373,8.934594,57.8,28.004559
-0.09118077,-66.58321,32.5,322.52167
0.34826392,9.371382,45.9,141.5649
0.36841553,10.01644,42.4,40.11559
0.40152395,-109.117874,67.7,256.6038
-0.1960947,-92.9712,-40.6,183.58745
0.29226106,-109.428535,70.9,231.60825
-0.62046355,3.551347,-48.6,346.3679
0.2529549,-53.654247,80.7,148.15874
0.33942616,-45.521473,-86.4,105.58132
0.24121325,-37.82483,1.1,111.82049
0.029524371,-40.000923,85.7,40.982594
0.3928898,5.906564,49.7,45.56423
-0.1986769,11.853983,27.0,129.55046
0.34222728,-118.50425,39.6,263.23975
0.414459,8.82652,13.5,121.47702
0.343189,6.527779,5.4,102.130196
0.2742356,3.0257602,86.6,176.75272
0.22726035,-115.56074,65.6,239.13821
0.16747111,-104.62396,32.1,263.87454
0.21545815,8.611581,-9.4,143.08672
0.3674258,-103.21002,-35.2,227.09944
-0.1885417,-75.4765,48.2,320.98962
0.3801664,-78.71773,76.4,209.20041
-1.0335164,11.125325,52.6,50.955353
0.058238253,-94.27217,24.5,189.23656
0.33109766,3.431336,1.7,46.867237
0.34520018,-115.19623,-25.7,219.87782
0.38486868,11.711399,-16.5,57.96444
0.28988397,-104.535286,69.8,279.7658
-0.52490824,10.657217,40.7,75.790016
0.2903356,-105.69226,-61.0,279.53766
0.30515417,-100.09377,-72.2,209.2574
-0.82369256,-104.72603,66.1,276.24863
-0.26754993,7.3175545,-40.3,173.64233
-0.5405492,11.56968,41.9,71.21967
0.29130206,9.098105,4.7,155.01811
0.3617949,8.439778,-25.9,129.67825
0.40284926,-75.270515,-61.0,308.8271
0.37357128,-68.19576,-58.9,170.20653
0.036756217,-107.164024,75.5,236.85791
0.34646064,-83.945045,67.3,298.73505
-0.48812646,-49.17693,39.3,337.81372
-2.1996605,7.0064135,-70.2,107.8977
0.38972065,5.775023,-68.1,47.550266
-0.34060585,1.8825603,-51.4,1.2445576
0.3492741,7.138011,7.6,144.8849
0.16737285,9.838067,-18.9,38.314335
0.3517986,-98.83057,3.0,318.97598
-0.7213604,11.814417,37.6,70.73489
-0.38392216,6.967781,-29.7,169.45584
-0.3760385,-96.47619,69.7,292.382
0.01344645,-67.90108,37.7,318.44144
0.321248,-92.80929,13.1,196.13551
0.3499086,7.848039,72.3,40.086613
-0.3309726,-93.26441,-2.9,322.82822
0.28235257,2.2095406,25.9,173.94952
0.3297791,11.789513,-11.8,76.66228
-0.8805471,-78.22201,-78.9,137.19511
0.2367313,4.9945645,-8.6,136.37001
0.39562404,10.589285,41.0,105.86717
-0.7652623,11.3957205,66.9,85.42739
-0.47496843,-14.234281,-68.7,171.73305
-0.20451628,-81.71771,85.2,33.12731
0.39390182,10.24898,3.0,66.22219
-0.97510797,10.913315,50.6,78.899025
0.105240196,11.263592,-36.8,42.040913
0.37469798,-106.96966,54.2,219.75162
0.3187968,-50.021275,-78.2,154.21304
0.32753688,-15.350193,-33.6,347.13385
-0.37569076,11.524242,34.6,109.51194
0.37380934,-59.373104,-0.9,174.86307
-0.7419556,8.843669,-57.7,2.0418575
0.4040386,10.147699,-5.4,83.09885
0.378532,9.666801,45.0,87.896904
0.39224088,10.590338,-36.2,86.119774
0.35455906,8.463936,62.4,74.518105
-0.64641625,3.4322789,-49.9,351.5228
