               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.078256,            0.052313,            0.013579,            0.043908,              0.3405,            0.031797,           0.0069672,            0.067577,            0.024364,           0.0092919,              0.0706,           0.0032667,           0.0032667
                   1,            0.060866,            0.032644,           0.0083706,            0.065098,              0.4355,            0.055876,            0.012221,            0.063808,            0.024564,           0.0083019,            0.040578,           0.0065782,           0.0065782
                   2,            0.057405,            0.029378,           0.0084214,            0.032829,              0.3675,            0.026841,           0.0050166,            0.065372,            0.029484,           0.0081166,            0.010534,           0.0098678,           0.0098678
                   3,            0.050977,             0.03226,           0.0083012,              0.6989,             0.37875,             0.22711,            0.083615,            0.044045,            0.026205,           0.0081018,            0.009901,            0.009901,            0.009901
                   4,            0.043081,            0.029098,           0.0078312,             0.10561,             0.63175,             0.17833,            0.068099,            0.048253,            0.029627,            0.007642,            0.009901,            0.009901,            0.009901
                   5,            0.038448,            0.027694,           0.0075322,             0.40125,             0.60238,             0.49318,             0.24104,            0.035052,            0.022059,           0.0074042,            0.009868,            0.009868,            0.009868
                   6,            0.033679,            0.025982,           0.0071805,             0.40729,              0.6305,             0.53087,             0.29792,            0.028421,            0.020926,           0.0073103,            0.009835,            0.009835,            0.009835
                   7,            0.032981,            0.024917,           0.0070194,             0.33053,               0.721,               0.534,             0.32207,            0.025433,            0.021491,           0.0072375,            0.009802,            0.009802,            0.009802
                   8,            0.031298,             0.02424,           0.0071557,             0.41637,             0.69039,             0.53407,             0.33297,            0.033363,            0.020031,           0.0071232,            0.009769,            0.009769,            0.009769
                   9,            0.029631,             0.02372,           0.0070225,             0.44842,               0.916,              0.6666,             0.41096,            0.034941,            0.019538,           0.0070825,            0.009736,            0.009736,            0.009736
                  10,            0.028364,            0.023562,           0.0067721,             0.48789,             0.79025,             0.67072,             0.39672,            0.021398,             0.02302,           0.0069231,            0.009703,            0.009703,            0.009703
                  11,            0.028276,            0.023301,           0.0059022,             0.47825,             0.74475,             0.68921,             0.40327,            0.030653,             0.02236,           0.0064826,             0.00967,             0.00967,             0.00967
                  12,            0.026495,            0.022612,           0.0052318,              0.5191,               0.798,             0.71867,              0.4118,            0.022904,            0.021166,           0.0061364,            0.009637,            0.009637,            0.009637
                  13,            0.027576,            0.022236,            0.004689,              0.7304,             0.69775,             0.73582,             0.33374,             0.02968,            0.024407,           0.0048509,            0.009604,            0.009604,            0.009604
                  14,            0.025741,            0.021791,           0.0043406,             0.88409,             0.64579,             0.82336,              0.3958,            0.033438,            0.025084,           0.0041621,            0.009571,            0.009571,            0.009571
                  15,             0.02598,            0.022122,           0.0038966,             0.83926,             0.76499,             0.88235,             0.47914,            0.028295,            0.023583,           0.0036886,            0.009538,            0.009538,            0.009538
                  16,            0.024571,            0.021822,           0.0035007,             0.87011,             0.85468,             0.92428,             0.53996,            0.026711,            0.024358,           0.0031728,            0.009505,            0.009505,            0.009505
                  17,            0.024305,            0.021136,           0.0030299,             0.92206,             0.91104,             0.94267,              0.5396,            0.026471,             0.02511,           0.0024552,            0.009472,            0.009472,            0.009472
                  18,            0.023958,            0.021158,           0.0025605,             0.93866,             0.91106,             0.90571,             0.43029,            0.024317,            0.027949,           0.0018907,            0.009439,            0.009439,            0.009439
                  19,            0.023361,            0.020845,           0.0019607,             0.96889,             0.92794,             0.94228,             0.51323,            0.024432,            0.024639,           0.0015452,            0.009406,            0.009406,            0.009406
                  20,            0.022716,            0.020316,           0.0017345,             0.97691,             0.93042,             0.94182,             0.45403,            0.029033,             0.02768,           0.0012643,            0.009373,            0.009373,            0.009373
