Pred_inc,Pred_PA,Real_inc,Real_PA
-66.320404,69.46042,-77.2,86.04318
54.207893,20.135717,59.4,27.130436
-38.191124,-0.6821415,-41.3,11.459832
59.455975,-57.916706,70.9,292.2048
37.013885,-72.21038,30.3,278.63403
-49.271317,-23.467892,-60.4,335.48026
-61.458916,135.8815,-68.9,154.79282
-23.872913,-67.769066,-24.4,295.26453
65.81031,8.276223,-87.0,335.13083
64.02209,164.3,-70.3,177.96599
79.703804,174.71231,70.6,186.37436
18.349335,35.77857,19.9,33.862656
-9.449627,149.71025,-7.9,160.37181
28.000032,220.76306,29.5,230.84923
78.65903,169.38663,-87.3,185.19864
-65.05128,44.6814,-59.5,57.00452
64.83097,126.44079,78.8,115.610756
49.707718,72.08431,64.5,62.841763
-10.3067045,40.95193,-3.5,25.398268
27.969181,5.526414,24.2,3.936436
9.477016,95.58728,9.1,99.87779
-3.0261035,114.533356,2.4,133.29895
-49.651855,22.296171,-48.8,36.57694
51.7436,-3.5692008,-88.6,105.222855
45.187428,96.2643,52.7,96.36009
54.91032,-92.52207,58.6,256.04562
-51.0357,184.20859,-55.2,202.8019
44.86198,-61.527424,50.7,286.3664
70.133484,-9.0685425,82.5,321.36417
59.977543,135.62076,67.4,102.721504
-61.037033,218.09969,70.3,215.91913
-25.274534,100.23711,-29.7,109.54907
70.63874,205.67677,75.9,177.55661
53.41203,167.21773,49.4,167.44044
-20.912151,177.89497,-55.6,181.13959
72.16735,16.875383,77.2,9.723186
49.926476,45.459282,47.2,38.92257
-64.22384,94.46267,-88.9,345.4584
58.981163,69.409515,55.6,62.750214
5.7130218,65.48805,16.9,51.505405
2.9502778,139.02649,-19.1,164.27309
-18.675785,-5.9282236,-23.6,349.16235
42.423767,147.25798,45.3,150.61128
70.30778,192.64406,67.6,177.61829
31.745651,-98.60229,29.9,252.47414
-62.823025,-40.802925,-61.0,337.67072
-57.73123,100.13342,78.8,145.0978
-72.28966,-9.293351,-85.4,296.22238
34.71898,-96.60751,26.7,246.39688
64.846214,-106.79631,73.1,268.91785
77.171776,67.97572,87.4,151.11967
-63.35518,116.520905,-67.5,133.45634
-83.90615,81.92082,-88.2,94.11179
81.22983,-0.7764152,85.7,62.482723
-51.22034,-10.60985,-47.3,7.47996
-59.988735,104.78301,78.5,111.07541
70.68968,102.737175,78.5,123.690735
41.30156,221.84982,33.8,223.74011
-30.075928,33.183807,-28.2,42.811256
-52.25554,10.6852665,44.4,346.72925
-74.865776,36.49979,-86.4,107.432236
55.95841,60.739437,57.2,62.079597
-56.01432,8.061401,-62.7,22.749014
27.10103,160.98534,23.3,159.25009
64.76422,226.45753,82.3,224.40733
-15.365382,-65.29926,-30.5,286.8838
88.72054,167.39867,-85.7,248.45113
-53.133408,-11.502614,61.5,339.28235
-45.55537,66.070885,-48.1,83.71836
41.853542,-18.210012,70.3,354.54483
-63.260563,-6.067601,-74.4,15.498078
64.123276,-102.88098,69.3,234.33847
-41.14248,17.220135,76.1,6.2424326
-61.599316,229.09,76.1,236.51616
-73.751076,36.2211,78.6,33.4461
-68.13964,173.92366,-77.1,227.28278
-4.7742434,-43.30807,-8.9,327.5358
11.433759,116.39549,13.4,126.968315
33.40271,-33.199493,27.6,321.04868
14.107781,118.60794,17.2,125.874596
22.532305,222.51619,13.4,226.26285
42.684643,211.78471,39.2,203.40915
-25.063797,76.4826,-26.7,87.98942
15.91738,235.388,12.3,234.04224
