Pred_inc,Pred_PA,Real_inc,Real_PA
-48.62331,92.02748,-57.4,111.50654
8.818379,-131.11688,6.6,245.52612
-60.20529,9.543577,-65.8,24.002613
-2.4524343,-118.47456,-6.0,247.1561
79.55665,110.80456,72.3,127.146996
-73.74565,140.44325,-76.5,125.11673
-34.456036,-93.977135,63.8,255.99611
-16.85572,-48.024887,-20.1,313.72794
-14.617882,-93.34702,-18.7,247.08458
-62.287304,8.07575,-65.8,22.725441
84.198296,-208.25768,83.3,121.79583
-13.224291,-203.36319,-20.5,157.0052
62.373486,-156.13536,64.4,188.08206
-44.38173,-144.70764,-42.4,227.81812
-30.735748,17.704948,-37.7,20.321165
-56.378616,85.63653,-54.8,103.45538
-32.780357,27.85719,-32.9,35.89297
-52.855457,-89.38363,-58.1,281.25208
23.640852,-141.69194,16.2,224.75317
69.15482,28.732115,69.9,5.662112
-48.75228,-70.955345,-53.4,291.2727
-39.234047,-181.31392,-43.7,184.87071
4.5841665,140.91255,-2.2,156.54434
15.901014,196.55875,11.2,214.6972
-55.184807,-206.60031,-62.3,141.9319
-13.847293,-176.76813,-18.6,185.78917
61.71519,-109.51531,72.7,241.41473
9.336761,-90.71459,6.1,272.55835
-15.353124,95.79016,-26.6,105.921326
52.770985,28.20934,51.0,19.172771
-12.9743395,-19.282513,-16.8,345.64023
-60.060463,84.11986,-72.3,89.53197
-75.280045,84.23508,-87.7,99.54455
14.693366,-83.12579,10.3,271.22977
62.95403,63.589333,67.5,68.49562
20.095726,-31.372812,24.0,327.1867
80.04361,99.274574,88.0,55.992386
47.156677,-212.49652,52.6,106.74691
-64.08978,-151.52023,-68.5,236.98152
-36.10569,-188.45383,-38.4,189.5725
-71.696014,-157.84407,-76.8,215.97691
27.656132,-119.23953,26.1,241.29083
-26.249601,60.94725,-89.4,41.912525
6.549181,-72.62898,14.2,282.43158
1.5461674,-118.783195,-1.5,231.55614
63.672054,-121.164185,85.4,186.87862
-9.073497,-109.032906,-16.7,252.3417
-40.067467,-46.365673,-40.3,317.98798
83.40941,-124.50274,-85.3,191.4104
-0.33590075,-82.23253,0.4,266.0344
83.62572,60.63996,-83.9,109.53337
57.836937,37.44134,57.8,28.004559
31.6622,-32.75416,32.5,322.52167
40.04945,-202.08655,45.9,141.5649
36.048958,47.619827,42.4,40.11559
69.0445,-92.99662,67.7,256.6038
-46.096962,-180.4476,-40.6,183.58745
69.52846,-118.65386,70.9,231.60825
-49.6858,-9.792717,-48.6,346.3679
56.212402,-160.32893,80.7,148.15874
-70.49865,95.23428,-86.4,105.58132
-2.1850803,93.81497,1.1,111.82049
72.643265,42.418037,85.7,40.982594
57.246777,70.39671,49.7,45.56423
21.453627,-217.10826,27.0,129.55046
34.91137,-80.51683,39.6,263.23975
15.212774,121.30249,13.5,121.47702
11.185757,84.476654,5.4,102.130196
79.58647,41.817963,86.6,176.75272
63.58155,-129.9494,65.6,239.13821
26.562426,-93.112656,32.1,263.87454
-8.6833935,-209.91747,-9.4,143.08672
-22.878038,-138.70699,-35.2,227.09944
49.154152,-40.515804,48.2,320.98962
70.479065,-145.20837,76.4,209.20041
48.15189,52.535442,52.6,50.955353
22.01716,-166.02318,24.5,189.23656
5.406888,42.47027,1.7,46.867237
