               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.080443,            0.051701,            0.013968,            0.054794,             0.28525,            0.039842,           0.0081919,            0.067765,            0.025777,           0.0098463,              0.0706,           0.0032667,           0.0032667
                   1,            0.060907,            0.033147,           0.0086458,            0.021765,             0.47425,              0.0162,           0.0029242,            0.062773,            0.021743,           0.0079051,            0.040578,           0.0065782,           0.0065782
                   2,            0.059055,            0.030815,           0.0084159,             0.57042,             0.21675,            0.077085,             0.01775,             0.06262,            0.022506,           0.0074977,            0.010534,           0.0098678,           0.0098678
                   3,            0.051639,            0.031936,           0.0082324,             0.60276,               0.216,             0.12989,            0.032082,            0.050086,            0.026096,           0.0074502,            0.009901,            0.009901,            0.009901
                   4,            0.042804,            0.030723,            0.007826,             0.66872,             0.32813,             0.28872,             0.10546,            0.046282,             0.02663,           0.0070461,            0.009901,            0.009901,            0.009901
                   5,            0.036873,            0.028925,           0.0075667,             0.78676,             0.38459,             0.50821,             0.18224,            0.036977,             0.02646,           0.0068872,            0.009868,            0.009868,            0.009868
                   6,            0.036039,            0.027082,           0.0074991,             0.29402,             0.55688,             0.37922,             0.14058,            0.040024,            0.024543,           0.0067139,            0.009835,            0.009835,            0.009835
                   7,            0.033487,             0.02708,           0.0075654,             0.42767,             0.61575,             0.53916,             0.22438,            0.031414,            0.022274,           0.0066491,            0.009802,            0.009802,            0.009802
                   8,             0.03179,            0.025282,           0.0070392,             0.44403,               0.649,             0.59037,             0.33052,            0.024068,            0.021592,           0.0065499,            0.009769,            0.009769,            0.009769
                   9,            0.030843,            0.025688,           0.0073495,             0.42179,              0.8255,             0.57914,             0.34504,            0.030072,            0.020485,           0.0065445,            0.009736,            0.009736,            0.009736
                  10,            0.029832,            0.024962,           0.0068786,             0.48233,              0.7615,             0.62752,             0.29387,            0.028844,            0.023239,           0.0064043,            0.009703,            0.009703,            0.009703
                  11,            0.028405,            0.024554,           0.0071309,             0.43522,              0.8975,             0.64919,             0.39285,            0.024807,            0.023015,           0.0063891,             0.00967,             0.00967,             0.00967
                  12,            0.027701,            0.023989,            0.007021,             0.42787,             0.83525,             0.62824,             0.33468,            0.027409,            0.023079,           0.0062642,            0.009637,            0.009637,            0.009637
                  13,            0.027031,               0.024,           0.0065819,             0.44699,               0.673,             0.61691,             0.28704,            0.030695,            0.029336,           0.0061792,            0.009604,            0.009604,            0.009604
